0.25I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n=100     B=100,,,,,n=100  B=200,,,,,Naive,,,,,n=200  B=100,,,,,n=200  B=200,,,,,Naive,,,,,n=100     B=100,,,,,n=100  B=200,,,,,Naive,,,,,n=200  B=100,,,,,n=200  B=200,,,,,Naive,,,,
beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi
-0.482250986,-0.267574728,-0.407375374,0.0850051639380671,5.00061598887306,-0.218471002,-0.013797426,-0.463308692,-0.280761325,6.32926193614229,-0.37884578,-0.260759958,-0.257733377,-0.219051375,5.2527915329621,-0.088455303,-0.170467872,-0.249267278,-0.306604993,5.19897562352477,-0.300273672,-0.220460878,-0.313055062,-0.355056859,5.18885118768558,-0.307416692,-0.217217198,-0.226746027,-0.041411361,4.93275085488708,-0.537672003,-0.287842266,-0.442867461,0.145383098155843,5.15670420403387,-0.121284028,0.045724383655622,-0.454653407,-0.47104209,6.34424188956323,-0.247496671,-0.206893037,-0.207920308,-0.429665974,5.0830321666838,-0.050311032,-0.171519896,-0.21635199,-0.365513547,5.10725559737716,-0.270125704,-0.196993423,-0.318895153,-0.402533723,5.16640117682087,-0.256780877,-0.184902209,-0.207761174,-0.15188818,4.86790987532402
-0.611565478,-0.252206343,-0.45165995,-0.324343351,5.17985236452068,-0.362919731,-0.259580487,-0.242780736,-0.198615083,4.82135375131515,0.235209636232338,-0.14439612,-0.059962541,-0.81234424,4.40548776901055,-0.324350475,-0.120628848,-0.324401551,-0.022878402,5.09703451141548,-0.506630882,-0.338883325,-0.308327969,0.163937735946367,5.26837856749148,-0.137436639,-0.203233782,-0.203234215,-0.392446614,4.9034602360744,-1.009321073,-0.428100502,-0.555144414,-0.148260579,5.6595696368271,-0.363337903,-0.252096437,-0.241285048,-0.214617277,4.8199703878124,0.225871754126743,-0.146631278,-0.062617293,-0.776570185,4.42760142382986,-0.304951218,-0.106223769,-0.315559192,-0.057243221,5.06439866648571,-0.586246871,-0.325294668,-0.380712069,0.201954585960135,5.59067066597578,-0.018252602,-0.136500713,-0.159687173,-0.586424702,4.72764659304509
-0.083896058,-0.295566829,-0.121674178,-0.567789015,5.32471723166824,-0.352532234,-0.332427757,-0.244916919,-0.03222644,5.35873661101478,-0.463301682,-0.232848225,-0.363485741,-0.360868906,5.22515600554781,-0.073043358,-0.204504201,-0.189156945,-0.112669079,6.54851362311723,-0.251479233,-0.270075635,-0.23652497,-0.239976631,4.69070585300348,-0.274768093,-0.27073728,-0.177979516,-0.333486449,5.20916119956347,-0.042123318,-0.296533442,-0.080626328,-0.600738113,5.28604015424731,-0.323233282,-0.327860217,-0.207004175,-0.068259483,5.27019286246948,-0.400839091,-0.223511794,-0.292446801,-0.463720512,5.05712015923296,-0.071221732,-0.206770765,-0.182442664,-0.097891212,6.51201421894697,-0.28740308,-0.328787913,-0.205251041,-0.215161399,4.76445605445485,-0.188051562,-0.22627668,-0.137950297,-0.49802504,5.07308816521666
-0.188120395,-0.343093049,-0.150147821,-0.106185247,5.62199708333608,-0.158275166,-0.164919292,-0.203872577,-0.629346141,5.32747768227995,-0.863087042,-0.449563418,-0.395621651,0.695700145814896,6.36602442657347,-0.161205316,-0.203683531,-0.199208112,-0.519587062,5.15516685626982,-0.640835714,-0.266790425,-0.379509496,0.166243669085447,5.33047057798996,-0.233941653,-0.247587196,-0.204169783,-0.284676735,4.81514082742467,-0.228813256,-0.396127896,-0.169306819,-0.0353592,5.8724959393599,-0.197278737,-0.203985692,-0.219365724,-0.552557886,5.39470389802771,-0.774737854,-0.41093555,-0.346804001,0.54085704353646,6.10685721943422,-0.16244451,-0.210331651,-0.204061424,-0.502450641,5.16912357793582,-0.634850857,-0.243983194,-0.409745682,0.135068491697378,5.36637513414956,-0.115456425,-0.189606533,-0.159312105,-0.489946488,4.62839020171444
-0.202236862,-0.181407498,-0.222349946,-0.586446029,4.81496095126539,-0.046900731,-0.304676879,-0.142272886,-0.561646193,4.85011866189171,-0.127669652,-0.12409201,-0.129023701,-0.458280761,6.39206335341789,-0.331560862,-0.25538902,-0.382999262,-0.226591827,4.83911252395132,-0.367955934,-0.255693906,-0.235265594,-0.141321545,5.72165034055799,-0.128706962,-0.178564216,-0.193715591,-0.415787796,5.11868493905915,-0.249810594,-0.203620244,-0.256704342,-0.50022025,4.93154447483645,-0.010001071,-0.272705137,-0.1463343,-0.615977378,4.8402318293418,-0.063070462,-0.093178419,-0.101460583,-0.580295275,6.29533882009225,-0.34574813,-0.245833278,-0.384152863,-0.198590933,4.89488864654808,-0.344011981,-0.228830184,-0.238609964,-0.195969122,5.65747822555104,-0.045112541,-0.146574518,-0.156884015,-0.579631583,5.04498037325645
0.0441312409900256,-0.130845589,-0.148398134,-0.502243843,5.02338547435301,-0.132252209,-0.118245265,-0.246971609,-0.069123205,4.15747793250605,0.00313710560246193,-0.18055111,-0.058928438,-1.083991379,6.42406036957219,-0.344089993,-0.262900825,-0.228720251,-0.363512267,5.08249842382068,-0.474947109,-0.280496926,-0.401040544,0.210030309865565,3.87654141256276,-0.044473163,-0.226976811,-0.19724004,-0.48688656,5.45628311158018,0.0660176353288635,-0.119042671,-0.144574306,-0.529426586,4.98137348124926,-0.200178178,-0.142057834,-0.277516425,0.0570718727231113,4.2649042529942,0.147350513114593,-0.114960313,0.00621133722958402,-1.320052304,6.27789376107435,-0.409913636,-0.30092107,-0.238640316,-0.230666955,5.11599998394635,-0.650959466,-0.328932452,-0.476204336,0.469690344940479,4.0344525779752,0.0179049516192555,-0.211544977,-0.155959214,-0.602780246,5.35782574540247
-0.37928875,-0.26171833,-0.30311388,0.369461144391053,4.25302950674561,0.25645487208351,0.147058469508305,-0.220069457,-1.368438959,5.14661924401176,-0.284865963,-0.22266369,-0.255038147,-0.069256996,5.07571467054336,-0.261736202,-0.26676366,-0.284275163,-0.17577033,6.72554075798456,-0.229136864,-0.328530377,-0.267806083,-0.016489738,4.27909167741006,-0.18135996,-0.225632723,-0.188946668,-0.352744849,4.7778857091272,-0.369199561,-0.257354767,-0.280473514,0.394392607006623,4.1745309222887,0.266719693951512,0.171539754996126,-0.219234438,-1.38645937,5.18217124075149,-0.274289723,-0.221405762,-0.227800961,-0.094466873,5.16547052253372,-0.275439719,-0.256391429,-0.313003231,-0.157384296,6.84022602766688,-0.28990692,-0.367061133,-0.271184221,0.0437994445068046,4.45836466799231,-0.095660666,-0.174998068,-0.156777174,-0.493038494,4.64766801171127
-0.403153627,-0.374582668,-0.271277675,-0.06506287,5.17404138334394,-0.233592701,-0.154091078,-0.186247137,-0.522402261,4.65067109860689,-0.468945098,-0.319094836,-0.224193177,-0.372964022,6.59309606645334,-0.347061789,-0.235219679,-0.376963807,-0.100526761,4.95431457754464,-0.330816046,-0.369445404,-0.257537496,0.0787083108134416,4.71624511017767,-0.260149272,-0.241053378,-0.183498379,-0.418795342,6.17836132348342,-0.388650647,-0.361802108,-0.270664721,-0.026003599,5.21039454083682,-0.253025685,-0.158381835,-0.199039903,-0.486197121,4.70765296539592,-0.419985148,-0.31740917,-0.187016586,-0.453041093,6.51111588920043,-0.43341592,-0.2246317,-0.454708099,0.0500269891650514,5.21199619565879,-0.377709158,-0.385245478,-0.293129287,0.184564730454813,4.7844171075201,-0.203463436,-0.201014426,-0.172253803,-0.516632654,6.08133043394533
-0.035872058,-0.013889409,-0.491283783,-0.595687992,4.9908952678879,-0.245116884,-0.198528923,-0.319353819,-0.408487041,5.4693824946551,-0.33966175,-0.380628711,-0.269276435,0.131533009869162,4.60813921747775,-0.021479771,-0.145575324,-0.223528621,-0.48344664,4.71722189671361,-0.391555864,-0.208077241,-0.278865114,-0.008618382,5.08389918362455,-0.251851468,-0.228713307,-0.2745496,-0.259402243,4.87370371208087,-0.223598724,-0.019249046,-0.741899396,-0.448431341,5.64769723796904,-0.322528797,-0.242745033,-0.355774826,-0.315921126,5.62119668451218,-0.244778785,-0.328602375,-0.239293541,-0.036974002,4.49706944910772,0.00281365582882248,-0.125324512,-0.218080603,-0.51740121,4.69083423516994,-0.42826721,-0.212126046,-0.28627922,0.0274414411451047,5.10264832956643,-0.193877422,-0.203256443,-0.235618607,-0.385543983,4.79367424521355
-0.336331811,-0.174577421,-0.360470138,-0.057593471,4.86505064969419,-0.18160355,-0.216474046,-0.242482295,-0.180803639,6.73722871050004,-0.008879281,-0.152411435,-0.208659411,-0.681795975,5.38899299684473,0.0280883307445186,-0.095845766,-0.189111563,-0.636001733,5.67418677342317,-0.390979838,-0.295521894,-0.303065336,0.0264342961167261,5.66727924520286,-0.049214821,-0.168939973,-0.161035215,-0.745167461,5.03759252646231,-0.350116696,-0.167120489,-0.374283189,0.00155837227476117,4.92593798665877,-0.275028505,-0.265257177,-0.24187021,-0.046877327,6.96286650618985,0.021366496366616,-0.131469663,-0.196206756,-0.735397239,5.35173032134035,0.014801627344011,-0.089917733,-0.209214091,-0.602376965,5.67642498116484,-0.430490962,-0.275143497,-0.338186858,0.0974922860156064,5.74075342522913,0.0425966016642061,-0.114870037,-0.13524947,-0.898739228,4.93189251480331
-0.461193212,-0.285742437,-0.345339746,0.324019311462652,5.06278074652963,-0.215373412,-0.105054688,-0.463706243,-0.540041783,5.0102606002954,-0.034190528,-0.135445078,-0.211050172,-0.547015555,5.93310860090269,-0.079727012,-0.22273542,-0.126947084,-0.430244735,4.70795918659714,-0.352736193,-0.299782312,-0.225794774,-0.22361059,5.62611553406014,-0.092689612,-0.171777107,-0.198302729,-0.518106949,3.97083968032446,-0.507097653,-0.299081226,-0.349249693,0.407698803456991,5.03428931430849,-0.105656384,-0.056087331,-0.43422486,-0.737499236,4.97980494471315,-0.023759522,-0.139297587,-0.207147615,-0.578630486,5.98884159179944,-0.06276743,-0.214546859,-0.114514408,-0.455658619,4.68171097703861,-0.398830185,-0.300201752,-0.260235588,-0.143646433,5.70098662807027,0.00691481529906007,-0.142368471,-0.144706166,-0.697898364,3.91863798860273
-0.352052174,-0.270325928,-0.22522989,-0.361819016,4.56838078857554,-0.351092984,-0.300381253,-0.256169223,0.214910102857241,4.42031733450792,-0.400184131,-0.395612572,-0.194605359,-0.410367304,5.46664312609377,-0.462261976,-0.251099668,-0.354027777,-0.111845093,6.05552731852189,-0.386474068,-0.234209877,-0.313000331,-0.236903587,5.32793362717637,-0.404152296,-0.236418574,-0.271094191,-0.519944687,5.77492712118416,-0.345488682,-0.279618207,-0.204505058,-0.425668445,4.66944413792254,-0.256555117,-0.258222461,-0.230543326,0.102038605375679,4.17647312287531,-0.353364804,-0.378057992,-0.186899509,-0.52789653,5.50156999932442,-0.452800371,-0.26286906,-0.348251366,-0.139177281,6.05516959998005,-0.352935367,-0.240455857,-0.283289503,-0.283359375,5.29819239969713,-0.238884106,-0.173727624,-0.187635981,-0.788807711,5.51897731047542
-0.148118935,-0.203732563,-0.252844399,-0.368498599,5.34313463868837,-0.544271936,-0.42957864,-0.218005665,0.112207489888261,4.85575747510746,-0.267871047,-0.313394716,-0.195164557,0.0458451908861627,5.25823366348137,-0.352337611,-0.316679139,-0.312996096,0.0622980186070691,4.61648126149434,-0.214567515,-0.330190797,-0.242376519,-0.075261402,4.06035364778784,-0.278337166,-0.294872022,-0.2083991,-0.18006227,5.00190929551631,-0.298336267,-0.28963989,-0.312688388,-0.159108724,5.56976357744409,-0.645739815,-0.533113938,-0.154481869,0.323853332116959,4.98489110126529,-0.177297562,-0.277347459,-0.16338927,-0.121392166,5.04300869882312,-0.46787897,-0.384261891,-0.361294133,0.20140589332196,4.84322798975044,-0.259337024,-0.355959293,-0.25887285,-0.019790993,4.16713316546998,-0.216699806,-0.270192815,-0.180332966,-0.301519824,4.93500661627744
-0.018745656,-0.213423899,-0.11978438,-0.703909648,5.68797998809063,-0.239555386,-0.216223362,-0.366258532,-0.377292267,5.14789133604712,-0.338009097,-0.164190465,-0.425095771,-0.008336047,5.23172269873236,-0.597646911,-0.345185124,-0.302153021,0.179061611082056,5.10787817533173,-0.23508679,-0.152091931,-0.323947727,-0.223757467,4.43816764332348,-0.001481668,-0.191968568,-0.139019886,-0.759037303,4.52020534878939,-0.044384015,-0.238819971,-0.118409832,-0.704610137,5.81651786939161,-0.274122188,-0.229820262,-0.361119607,-0.362234563,5.50429127486577,-0.250123825,-0.131508596,-0.382346444,-0.171046212,5.15618514305982,-0.800592486,-0.422110534,-0.34535077,0.469657555176308,5.29570504953707,-0.243231692,-0.17760595,-0.293381029,-0.225875656,4.45760879825988,0.0896281408180176,-0.14850792,-0.103656268,-0.921048852,4.44783133676289
-0.84487449,-0.417304855,-0.466604296,0.64106914223404,6.43817632136964,-0.507143183,-0.250567155,-0.236271341,0.0792969908350319,6.16993864942873,-0.358950795,-0.174493769,-0.373359501,-0.029066339,5.43483143515658,-0.535015602,-0.36774585,-0.381875853,0.0557919280444526,4.3904285578062,-0.318128705,-0.354067913,-0.22356636,-0.110466408,5.00927370806046,-0.319907815,-0.303562292,-0.298249876,-0.277004505,5.09163354016046,-1.174388146,-0.459681819,-0.644425096,1.14330336121299,7.38824819922952,-0.54716264,-0.272329536,-0.260687782,0.181324033220859,6.28285327865235,-0.203745232,-0.122138809,-0.30330329,-0.26937704,5.14552482590487,-0.515510725,-0.377852427,-0.361380487,0.0309783061880954,4.33764215381426,-0.271755263,-0.332059035,-0.204135498,-0.157853703,4.85159560720752,-0.192013651,-0.246793717,-0.24791614,-0.511700434,4.90323859515562
-0.073599187,-0.166557644,-0.144654754,-0.369975675,4.91646623668746,-0.319293343,-0.234967418,-0.305831078,-0.108674182,7.71954265365924,0.0229363025631598,-0.142584599,-0.230295339,-0.510185113,4.89322890628818,-0.296154121,-0.20969578,-0.256645743,-0.292186581,6.30294908975572,-0.07051023,-0.185976435,-0.209751532,-0.467634556,5.229258169,-0.218919407,-0.096772245,-0.354032383,-0.540404935,5.41795268430679,-0.129157718,-0.169609771,-0.184521402,-0.255995372,4.99367775384955,-0.363831714,-0.244488055,-0.335971363,-0.040966905,8.10055568898678,0.0856928897160092,-0.098733091,-0.225141078,-0.615549905,4.88368679754697,-0.280610174,-0.202146839,-0.244987876,-0.313964398,6.2227422682074,-0.063386132,-0.191010053,-0.193743872,-0.472691462,5.20708994860462,-0.152231666,-0.071818853,-0.312148279,-0.678314774,5.32703896562205
-0.319364822,-0.240247523,-0.330747158,-0.082007253,5.29862975009335,-0.879211407,-0.365287584,-0.444424863,0.917284841221266,5.53996939817176,-0.109745274,-0.245984324,-0.23905517,-0.747845044,4.06988395977501,-0.419125649,-0.333908992,-0.249715227,0.0295741407438077,5.91232441768287,-0.447758373,-0.176365864,-0.368849508,-0.020222813,5.66244115819961,-0.293056304,-0.344875197,-0.267707122,-0.279914119,5.15048649675361,-0.294908558,-0.238798891,-0.30552555,-0.161361821,5.30992578826061,-0.878032899,-0.348902842,-0.491064575,0.913365657142628,5.78485156210618,-0.085401825,-0.218430933,-0.244056176,-0.852756337,4.11906406981428,-0.479705904,-0.378110315,-0.262807894,0.122572489549395,6.04679856975668,-0.418123453,-0.152837606,-0.348708019,-0.100706407,5.56817389512897,-0.256875985,-0.298635566,-0.271425042,-0.357102143,5.17695145270008
-0.37059504,-0.236422299,-0.352544012,-0.489662246,6.49593804164848,-0.607920892,-0.471369015,-0.288043433,0.2810466071093,5.79689384355234,-0.107183245,-0.236122551,-0.18849639,-0.563891253,5.49757193141815,-0.454503642,-0.300116123,-0.364394419,-0.256425301,5.11222367200127,-0.114065366,-0.21266853,-0.144642173,-0.494813303,4.97177680974369,-0.157184091,-0.288288582,-0.153488782,-0.358486436,4.16345386868296,-0.485768879,-0.264858086,-0.387301291,-0.396097205,6.94415947914434,-0.624557976,-0.47027018,-0.320669967,0.312320880651647,5.97747568436801,-0.068308837,-0.208474929,-0.17560302,-0.696312217,5.48712827335289,-0.473453198,-0.300224055,-0.373868884,-0.244676956,5.10623940777628,-0.112964685,-0.203007343,-0.155832394,-0.499580826,4.96139120667706,-0.078331889,-0.260129031,-0.109211959,-0.487435531,4.07278022905697
-0.433107207,-0.348095442,-0.270231561,-0.296791856,5.69109024629475,0.0866188117460394,-0.161190895,-0.129831654,-0.757126271,5.55665286042861,0.113832891769614,-0.161581328,-0.185038207,-0.360534049,4.77773417999889,-0.283734078,-0.367041588,-0.190625363,-0.217339728,5.12254575257756,-0.211474779,-0.257949852,-0.219122625,-0.339136974,5.18966540074707,-0.343454232,-0.335217911,-0.281778714,-0.022118557,5.27956124770841,-0.429980982,-0.395562174,-0.242108379,-0.323782837,5.81179405207949,-0.028631831,-0.180291999,-0.230030868,-0.589559973,5.83481693050015,0.213292074907463,-0.126692519,-0.138121393,-0.51996751,4.62818582850034,-0.333579441,-0.430579291,-0.188326525,-0.151238216,5.25745980849683,-0.197659627,-0.252697258,-0.211584804,-0.379344215,5.23191037808735,-0.237576016,-0.279953703,-0.23700189,-0.174417438,5.03595245986024
0.101675484303038,-0.293382487,-0.146074979,-0.563349866,5.26860461575991,-0.460998152,-0.468965492,-0.230090013,0.387056008333881,5.41034383685021,-0.307992943,-0.204584379,-0.184166781,-0.38536712,5.8107064069787,-0.157477848,-0.160289932,-0.219304669,-0.172924913,4.78795776598977,-0.211014107,-0.212740054,-0.261732824,-0.748101233,5.57370457276609,-0.236933793,-0.215936821,-0.233172289,-0.384453551,6.24322629281089,-0.018168688,-0.374822579,-0.19650371,-0.346219113,5.52719855955354,-0.430910609,-0.496884751,-0.169775161,0.369748056512671,5.34313396200433,-0.214215213,-0.170094384,-0.149955231,-0.526470811,5.69377505199958,-0.123573685,-0.126676608,-0.21715474,-0.228856134,4.72970265739703,-0.173643001,-0.208760899,-0.247090402,-0.80905421,5.52717244389159,-0.14954416,-0.171424415,-0.205274358,-0.524446395,6.12665560021997
-0.173926649,-0.157679136,-0.34824868,-0.294454744,5.35430872262974,-0.420517637,-0.314439953,-0.14523062,-0.337230487,5.55295015882965,-0.093695268,-0.279409158,-0.154233834,-0.347087745,4.53944097786075,-0.597833962,-0.397748486,-0.321577151,0.245889489700219,5.39339461219872,-0.187262883,-0.197229607,-0.341704675,-0.34689123,5.19552600401043,-0.475713194,-0.293482747,-0.408147947,-0.215045384,5.81343062519892,-0.179030614,-0.16645477,-0.360438542,-0.312982262,5.38062608354841,-0.632411164,-0.404864508,-0.220385533,-0.05282168,5.76467368678902,-0.042815835,-0.254606191,-0.144025948,-0.451313519,4.472879538,-0.569155827,-0.368430508,-0.340523226,0.161486850772455,5.43669166556741,-0.222475792,-0.230784385,-0.335476742,-0.286034091,5.24545882714712,-0.387952899,-0.288397138,-0.318211924,-0.324855752,5.55318813868002
0.314654174469812,-0.196028194,-0.041382226,-0.899144132,5.02275635390991,-0.383740957,-0.259417502,-0.261908306,0.00338925134434848,4.83778959135545,-0.41244409,-0.224115422,-0.306090806,0.0914078510295634,5.44220740714398,-0.258955336,-0.191485618,-0.456781516,-0.081726641,4.57249699187886,-0.160010985,-0.143707264,-0.258397563,-0.541131422,4.67119406500636,-0.275993992,-0.254820462,-0.222609276,-0.292222984,4.68659349612491,0.263956785580942,-0.187727498,-0.08378701,-0.795220567,5.01262249457649,-0.477635139,-0.265646811,-0.335768906,0.145609234738089,4.96523013864505,-0.406608711,-0.215188989,-0.279530934,0.0801209613040724,5.39356284430005,-0.242077152,-0.149269275,-0.499298514,-0.117240857,4.62253871121579,-0.14652137,-0.158589366,-0.236402218,-0.536315397,4.61018877973084,-0.162014212,-0.216091541,-0.164596756,-0.49429548,4.56046432230865
-0.415955746,-0.322125636,-0.375788209,0.174568299601417,5.8978114966528,0.121191878298194,-0.159126565,-0.085272975,-1.013610611,4.44712470461588,-0.356673698,-0.182118297,-0.314872291,0.241430172557852,6.33949273397924,-0.014281548,-0.225948678,-0.220632992,-0.894280166,4.87400812959865,-0.193103984,-0.256500184,-0.273670776,-0.297854271,4.67214123696754,-0.211939305,-0.215678459,-0.13455912,-0.764235551,5.3299914605721,-0.408776933,-0.314144439,-0.39711143,0.147241736076652,6.12054675248843,0.176251445597209,-0.118054837,-0.070233489,-1.099518752,4.38022519210155,-0.289696484,-0.176400856,-0.26171763,0.120926715968824,6.17164552170798,0.0265348377063143,-0.213883415,-0.193757714,-0.952330351,4.81734689610185,-0.162994105,-0.245619102,-0.266650211,-0.33550152,4.63551531080177,-0.150931018,-0.199845141,-0.090310726,-0.889420754,5.27540977499788
-0.19044856,-0.186814476,-0.230509983,-0.483319652,6.46107752645183,-0.074806989,-0.139520542,-0.190688496,-0.18861966,6.14139024138769,-0.362533287,-0.406911191,-0.195143387,-0.196043056,5.30484440768579,-0.091624328,-0.219049499,-0.158978987,-0.600159533,5.09889691473452,-0.098256903,-0.149015014,-0.25305874,-0.475453775,5.00043352267597,-0.187009791,-0.227238079,-0.297440497,-0.313403583,4.79712701884062,-0.287097078,-0.183176046,-0.312738073,-0.406607088,6.63142613903945,-0.054228546,-0.09991356,-0.200335013,-0.239141116,6.04995933751215,-0.291908714,-0.397541582,-0.141044289,-0.38337411,5.31019835067446,-0.058991395,-0.206992711,-0.136492686,-0.661051927,5.03673950769252,-0.09999706,-0.154375714,-0.244127831,-0.473489295,5.0232599968221,-0.104377469,-0.192351253,-0.251180618,-0.434702707,4.67961377896261
-0.123147754,0.018074361435915,-0.336752278,-0.638142177,5.40551903112996,0.0383378971858866,-0.224993299,-0.1336159,-0.796822963,4.8256680854248,-0.169908849,-0.181337279,-0.247703763,-0.407589519,7.40811021560291,-0.264355978,-0.198539844,-0.244684636,-0.357647724,6.10825059013488,-0.229407767,-0.271929451,-0.228479666,-0.125780778,4.49753837078334,-0.130641061,-0.200269388,-0.236762384,-0.441502789,5.18056994435817,-0.083603527,0.0141414863728486,-0.287024465,-0.693556884,5.24719814870582,-0.031958086,-0.235283277,-0.184155106,-0.664198676,4.8597626031366,-0.081243873,-0.126883743,-0.222283993,-0.534315056,7.22741739091709,-0.272496789,-0.189103086,-0.270352884,-0.35371343,6.07882199966418,-0.24215886,-0.25154299,-0.252785454,-0.101313057,4.4598346652029,-0.052131968,-0.164410747,-0.203231081,-0.589757849,5.09042400502615
-0.454099137,-0.239462766,-0.326286791,0.212123041019151,4.80553674583038,-0.128590424,-0.223863339,-0.164744155,-0.712245281,5.68902525150786,-0.250606143,-0.141599535,-0.319963581,-0.130354082,5.12583348219846,-0.32548774,-0.250792542,-0.250674561,-0.433169507,5.23978185740977,0.126030732169785,-0.137732865,-0.0572455,-0.945869047,5.31457709912373,-0.261579408,-0.336334834,-0.19088957,-0.41459851,5.12268291641067,-0.377686293,-0.21707463,-0.312269592,0.0904419480544893,4.73931539316964,-0.136726945,-0.246108627,-0.150041106,-0.695719891,5.75876774438527,-0.219865069,-0.139602721,-0.287361951,-0.176368093,5.07657299990829,-0.362795681,-0.264760611,-0.275610423,-0.395928929,5.24525180417356,0.171598129975127,-0.104680607,-0.047864989,-1.033126995,5.26067538486092,-0.185030379,-0.30848282,-0.156400656,-0.522107192,5.03092924057396
-0.394587729,-0.347273007,-0.246223148,-0.294592238,5.88343326760855,-0.406272743,-0.284567079,-0.331796988,0.101279578626955,5.03855887784173,-0.191089171,-0.282758172,-0.158891905,-0.577412087,5.0530073583106,-0.555115529,-0.382897512,-0.13628884,-0.364732278,6.42578652442185,-0.062971475,-0.2450403,-0.08035644,-0.795328308,5.69374994058059,-0.04103233,-0.253666301,-0.18007478,-0.151082154,4.06826135085019,-0.48065472,-0.382329613,-0.291989626,-0.171080083,6.26095311989462,-0.403116448,-0.301440945,-0.313449331,0.0752693305671406,5.15180972121592,-0.104449838,-0.259692423,-0.106832068,-0.738656826,5.01776574338489,-0.477070856,-0.373211878,-0.075964614,-0.53216904,6.42276544684898,-0.078841777,-0.255799625,-0.074275513,-0.748249695,5.65253740142732,0.00394075384605431,-0.219970491,-0.179636817,-0.228582922,4.01763731574518
-0.103819923,-0.180475116,-0.309565971,-0.315994659,6.18934067651106,-0.376671128,-0.264927658,-0.29153576,0.167310697568888,4.97675895394397,-0.234412986,-0.31235666,-0.09488211,-0.72735717,5.17186475820615,-0.037768131,-0.20225248,-0.148195976,-0.903073448,4.60023134023219,-0.042254586,-0.127345059,-0.2168497,-0.482079854,5.48883116020084,-0.273691416,-0.287356183,-0.222351658,-0.343639847,6.15857699474444,-0.065384066,-0.126938533,-0.32501101,-0.374289584,6.18461629042123,-0.43070403,-0.309839584,-0.293439068,0.279836005089757,5.03058338441067,-0.204575426,-0.296847412,-0.087097053,-0.795626295,5.18291811748723,-0.010567317,-0.197999454,-0.129601542,-0.933725875,4.55120904788125,-0.039009327,-0.123323164,-0.205906768,-0.50553877,5.34758545197404,-0.138933581,-0.217223729,-0.169372899,-0.570067548,5.80718377924948
-0.289106248,-0.162553657,-0.130486159,-0.174129883,4.99206187356827,-0.227711068,-0.344734785,-0.088763943,-0.243574806,5.19291448163525,-0.755557163,-0.346797354,-0.345560585,0.443488831847713,4.47849756394846,-0.309674886,-0.337531243,-0.232631188,-0.24729825,5.79361258248324,-0.226255788,-0.193433681,-0.301253642,-0.39795273,4.85502651287213,-0.136854292,-0.221920048,-0.188950745,-0.333160455,4.86770798754923,-0.2743181,-0.099237175,-0.145142497,-0.195376718,4.92210163977611,-0.273308177,-0.387005439,-0.079808731,-0.215886394,5.48671393494982,-0.732994883,-0.331073956,-0.308908524,0.419086700216934,4.45084117794843,-0.355910785,-0.355973287,-0.255529645,-0.157651346,6.08199683758239,-0.290178951,-0.213052014,-0.365360306,-0.323552116,4.94816424761699,-0.110972451,-0.207134425,-0.176000081,-0.388263488,4.86104040834196
-0.189589832,-0.176056668,-0.261828415,-0.261265107,5.92159003829605,-0.627301034,-0.287727823,-0.273902566,0.0495956487213728,7.20523558691951,-0.347920748,-0.212656682,-0.299539355,-0.177859062,4.68801199936094,-0.144280583,-0.201313303,-0.258109249,-0.485161451,4.64813313033534,-0.329964692,-0.289090746,-0.225927856,-0.177410061,5.24601308067227,-0.383136217,-0.328153842,-0.126614951,-0.215742399,5.18778140546027,-0.155167722,-0.158803445,-0.242684194,-0.302740673,5.8405819620982,-0.57561043,-0.286188843,-0.212351491,-0.040937678,7.07278291954434,-0.17979941,-0.107449016,-0.243542729,-0.445770975,4.47839748302698,-0.129724572,-0.187437546,-0.256630768,-0.490741677,4.63072028648474,-0.394783999,-0.321340037,-0.236784388,-0.054269538,5.37672668064705,-0.310963898,-0.288482187,-0.090308572,-0.357503818,5.07218129151813
-0.649169354,-0.190348692,-0.466848066,-0.397985319,7.97407203484583,-0.197174386,-0.390167715,-0.132590545,-0.710195624,4.67035887416517,-0.101444958,-0.367128602,-0.068230547,-0.385172674,5.58207684530868,-0.399709429,-0.232508457,-0.293047933,-0.356739489,4.95734064583388,-0.311695498,-0.286983641,-0.281113983,-0.107794634,4.85699125448225,-0.246776673,-0.187233092,-0.269684394,-0.301794009,5.34346443318958,-0.554597985,-0.134726449,-0.437857069,-0.510824429,7.73263699095415,-0.234341431,-0.456134557,-0.101679696,-0.661357133,4.73603749521959,-0.070039533,-0.353105786,-0.041378798,-0.43403751,5.63346893663235,-0.393807924,-0.223457847,-0.301182308,-0.372756619,4.95538274879001,-0.242180945,-0.268733458,-0.247916513,-0.194186854,4.69321218068089,-0.176598991,-0.154619954,-0.236529255,-0.435237474,5.24283699945317
