0.25I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n=100     B=100,,,,,n=100  B=200,,,,,Naïve,,,,,n=200  B=100,,,,,n=200  B=200,,,,,Naïve,,,,,n=100     B=100,,,,,n=100  B=200,,,,,Naïve,,,,,n=200  B=100,,,,,n=200  B=200,,,,,Naïve,,,,
beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi
-0.278435513,-0.186007182,-0.329748812,-0.167153803,4.877075796,-0.239702752,-0.29569131,-0.229945896,-0.288602357,5.411403828,-0.283386225,-0.236764933,-0.222953307,-0.238623807,5.006800355,-0.34568294,-0.293020205,-0.299551762,-0.120117264,5.410476636,-0.157526894,-0.223290593,-0.195368092,-0.416092385,5.294029293,-0.167121988,-0.204218602,-0.21441025,-0.488416018,4.252134855,-0.31370747,-0.158793624,-0.36357045,-0.118746195,4.990083715,-0.272237637,-0.301447965,-0.225383386,-0.253921521,5.735753865,-0.224156835,-0.189306149,-0.192976048,-0.378237741,4.646672459,-0.364530693,-0.2934404,-0.30104694,-0.107860337,5.61691466,-0.161012221,-0.224447864,-0.178531731,-0.41586232,5.168723169,-0.091854111,-0.16469725,-0.177748061,-0.645924563,3.876487839
-0.163491827,-0.23279843,-0.268020275,-0.226515482,7.184973287,-0.233788755,-0.242516149,-0.246848158,-0.2754499,6.35086934,-0.180191549,-0.164218368,-0.244812439,-0.406260275,5.183391138,-0.233860206,-0.224609586,-0.227079925,-0.33196877,4.579004426,-0.161932931,-0.248754011,-0.242264977,-0.363225746,5.132694903,-0.269461997,-0.28901588,-0.231782481,-0.206509774,4.593227349,-0.150491123,-0.234454975,-0.264129297,-0.263350749,7.211939643,-0.243495134,-0.221590765,-0.269931644,-0.26504141,6.53233881,-0.158222277,-0.155890534,-0.228054622,-0.455393661,5.144442637,-0.215356114,-0.2069593,-0.222775812,-0.368652041,4.438018321,-0.149323695,-0.245283203,-0.241828101,-0.375962964,5.086454509,-0.210244996,-0.242730205,-0.200167565,-0.363318577,4.085942267
-0.20579832,-0.146166353,-0.321160376,-0.221066705,4.526132203,-0.357906929,-0.259459183,-0.311093487,-0.043683754,4.19874615,-0.243201268,-0.192523505,-0.16096183,-0.502788069,4.006434076,-0.174423639,-0.200235825,-0.192752769,-0.452206302,4.977072691,-0.204724832,-0.236115873,-0.16722807,-0.277411847,5.013585579,-0.127852214,-0.215008333,-0.204831855,-0.400156603,6.208418192,-0.236786827,-0.132297352,-0.366394328,-0.153075399,4.919853105,-0.378157775,-0.250344036,-0.359932642,0.070296445,4.749552452,-0.179305957,-0.157921689,-0.123758733,-0.639622349,3.700163207,-0.153694949,-0.19693146,-0.171139661,-0.504781713,4.868742211,-0.19951779,-0.237057079,-0.159417113,-0.280922524,4.903084027,-0.0545003,-0.17561849,-0.164736394,-0.566890801,5.621804266
-0.174512337,-0.24800019,-0.169062496,-0.485589801,5.349140112,-0.275206641,-0.225272,-0.234213077,-0.239425275,4.315695399,-0.240850844,-0.224194736,-0.267981013,-0.180390976,4.904663041,-0.184761528,-0.267379843,-0.227718456,-0.253745479,6.210474776,-0.272591281,-0.248478813,-0.27140676,-0.164581546,5.759443549,-0.262031801,-0.287052044,-0.213715904,-0.313042989,3.814461269,-0.198841959,-0.26237756,-0.19246969,-0.422889617,5.573448677,-0.264536632,-0.211627926,-0.235375987,-0.253743769,4.144079402,-0.181589647,-0.185058057,-0.237624667,-0.323468155,4.270117205,-0.192979268,-0.27257743,-0.23843372,-0.228814167,6.39007176,-0.278682175,-0.255023746,-0.267746052,-0.135806319,5.753351936,-0.197061332,-0.245974672,-0.183678302,-0.465542828,3.452846055
0.058087445,-0.188549359,-0.219519357,-0.564923722,7.023054265,-0.187088929,-0.23715445,-0.21067157,-0.451679593,4.769743257,-0.260485095,-0.284005441,-0.212155413,-0.261952599,5.539562181,-0.245682624,-0.253286613,-0.282955508,-0.276224142,5.339482723,-0.221981909,-0.250154542,-0.204474067,-0.287056305,5.485244362,-0.206861905,-0.232526502,-0.224727489,-0.384946577,5.109921658,0.060287664,-0.189527393,-0.21477956,-0.553294812,6.805767502,-0.163933987,-0.228051743,-0.204492247,-0.491560777,4.777339952,-0.213190036,-0.250899861,-0.193001071,-0.360128098,4.890276037,-0.243216677,-0.26826941,-0.280807504,-0.281319697,5.319936951,-0.24651882,-0.266505361,-0.203221776,-0.247526785,5.560633658,-0.146692698,-0.195324533,-0.178250469,-0.542697585,4.43073647
-0.144846577,-0.209247772,-0.286160641,-0.265893664,7.054201267,-0.069500187,-0.213563471,-0.225579152,-0.60712939,6.382474267,-0.142992551,-0.239015579,-0.220144288,-0.399420389,6.00647318,-0.21110159,-0.260470407,-0.250279917,-0.222983377,4.914117367,-0.271168749,-0.301100462,-0.234209887,-0.13074686,5.875115807,-0.179913369,-0.232746902,-0.202697198,-0.445275987,4.397394544,-0.163990087,-0.206671807,-0.294443179,-0.232568797,6.849869476,-0.078743746,-0.222107057,-0.243021412,-0.596007272,6.736283389,-0.098447365,-0.186674712,-0.199972665,-0.537378797,5.276866867,-0.211046638,-0.25673496,-0.257746366,-0.239960572,4.742404729,-0.29299892,-0.316178071,-0.226721244,-0.10159205,5.630938003,-0.129909994,-0.198743809,-0.168209749,-0.572489187,4.002796733
-0.176467381,-0.286496825,-0.222905803,-0.285864752,4.894943622,-0.320573102,-0.239674312,-0.292439221,-0.072213153,5.558745915,-0.22433866,-0.263279757,-0.246623017,-0.222437519,6.033062621,-0.236634552,-0.255604709,-0.197774856,-0.292814507,5.184797344,-0.267037144,-0.291755308,-0.297960593,-0.149764981,6.630983863,-0.106114726,-0.207442691,-0.233098697,-0.453299918,5.089417971,-0.184382225,-0.281892442,-0.215277836,-0.294380134,4.655171249,-0.297629994,-0.246443354,-0.277451498,-0.103202904,5.509799159,-0.16602071,-0.231608879,-0.187827448,-0.378252812,5.236154475,-0.23417618,-0.239711368,-0.198155897,-0.317466376,4.922703678,-0.271395844,-0.280101855,-0.315917697,-0.145135887,6.987678147,-0.06007402,-0.177816983,-0.201941029,-0.572770625,4.585726114
-0.156872399,-0.209917055,-0.272627045,-0.314065738,5.28470387,-0.052530836,-0.237817015,-0.182798321,-0.337805261,5.176072546,-0.178420872,-0.180244416,-0.282427897,-0.263484296,5.147022719,-0.255320908,-0.244180593,-0.203194591,-0.372569083,4.848291549,-0.283038198,-0.206666338,-0.25935002,-0.327012838,4.312761726,-0.192526915,-0.219737029,-0.310925455,-0.348743734,4.790554721,-0.149513401,-0.201473402,-0.254250579,-0.363299956,4.821760883,-0.037114313,-0.224580451,-0.174942992,-0.379165995,4.915665707,-0.088262031,-0.139754622,-0.230456508,-0.466571767,4.458318423,-0.269998106,-0.261868961,-0.194153914,-0.326637046,5.028860849,-0.306068297,-0.215096687,-0.293047284,-0.252929634,4.530195123,-0.124855693,-0.17981867,-0.276001802,-0.498085022,4.290561445
-0.341989112,-0.225310686,-0.263987816,-0.087064956,5.20213752,-0.333617071,-0.2658783,-0.244783599,-0.251359676,4.821040524,-0.223293153,-0.235289332,-0.201897708,-0.431963422,4.011375666,-0.137447518,-0.251344539,-0.224800229,-0.34390433,5.838115502,-0.166447064,-0.235046123,-0.217447484,-0.346354698,4.389762007,-0.21500285,-0.239147215,-0.262063959,-0.166177927,6.001350576,-0.346652995,-0.220726537,-0.272657841,-0.067120334,5.479968785,-0.352595699,-0.290432573,-0.215154728,-0.235132491,5.076525997,-0.163338888,-0.191172687,-0.164514291,-0.598836356,3.604148209,-0.113343119,-0.247848128,-0.215428663,-0.386391975,5.806108757,-0.142621543,-0.230067064,-0.20343041,-0.376980178,4.349849401,-0.143634939,-0.198317233,-0.223336625,-0.318576043,5.238007597
-0.292310657,-0.296267413,-0.238421424,-0.284066255,5.073115757,-0.108099473,-0.302802659,-0.198837475,-0.437189618,6.360429568,-0.029427963,-0.195162416,-0.178714494,-0.663623109,4.684712904,-0.267594983,-0.231804148,-0.277682484,-0.225875818,4.117457905,-0.189215156,-0.221609865,-0.23773372,-0.36001339,5.061584895,-0.26586988,-0.236623002,-0.297147988,-0.165482159,5.294104865,-0.329520788,-0.330485209,-0.262095222,-0.22315105,5.063052072,-0.116411217,-0.320934158,-0.201578703,-0.421873462,6.771074503,0.047390964,-0.153880223,-0.159015868,-0.820520371,4.444252214,-0.241747115,-0.202969827,-0.267200778,-0.288407003,3.844581135,-0.199172267,-0.222142526,-0.254941174,-0.329304269,5.299684259,-0.195460635,-0.208581427,-0.251968074,-0.318675994,4.677618999
-0.23276563,-0.240644069,-0.306197411,-0.24701534,5.012322828,-0.254620173,-0.257211626,-0.228779812,-0.281945839,5.466851617,-0.034671534,-0.277935987,-0.140839671,-0.526558483,4.906466331,-0.192135697,-0.263940039,-0.212876718,-0.359406139,5.930972688,-0.228470828,-0.222312561,-0.269828829,-0.238182211,5.265477708,-0.179200425,-0.206370495,-0.234148085,-0.341237495,5.118692821,-0.221871528,-0.248198478,-0.303339936,-0.269343646,4.683948128,-0.269667589,-0.271257081,-0.226432362,-0.261366112,5.484120742,0.040265202,-0.225894426,-0.110708483,-0.701859289,4.42664955,-0.20771203,-0.263367279,-0.222914755,-0.340499577,5.955981483,-0.219577959,-0.216568363,-0.269868854,-0.242165956,5.335233071,-0.126662567,-0.187864762,-0.196163712,-0.466861597,4.761515599
-0.209573769,-0.22551423,-0.230137435,-0.251219853,4.980951103,-0.154711847,-0.266567714,-0.186203492,-0.396138966,6.225759283,-0.229455684,-0.271647134,-0.206687685,-0.279476183,5.042353382,-0.230311633,-0.305680101,-0.227445042,-0.232557936,4.690072171,-0.313274973,-0.289990434,-0.226083171,-0.102600471,4.563215218,-0.348100265,-0.254541998,-0.296800711,-0.125905531,3.918298902,-0.185719306,-0.219056684,-0.203687308,-0.316745049,4.621223516,-0.125350939,-0.244375425,-0.169525622,-0.467068251,5.778289408,-0.196271341,-0.226924896,-0.180161483,-0.39790112,4.361143406,-0.252814239,-0.309624816,-0.246977097,-0.162746616,4.962588431,-0.318854917,-0.308192074,-0.212710546,-0.082926985,4.425937936,-0.292945434,-0.216461552,-0.260830813,-0.277473582,3.372821794
-0.157321545,-0.247035661,-0.159719165,-0.352411117,4.958510196,-0.182489431,-0.247191373,-0.208990323,-0.437096863,5.139305914,-0.13292995,-0.224734084,-0.207764188,-0.435347045,4.572555135,-0.233150719,-0.26127639,-0.254360059,-0.254900846,5.927482648,-0.211955829,-0.209501155,-0.230313945,-0.379778874,4.917555139,-0.28818866,-0.221294797,-0.242483489,-0.248430743,4.958812128,-0.134385243,-0.247863186,-0.164691556,-0.38997367,4.881030109,-0.177911028,-0.238307169,-0.223930202,-0.439470149,4.980184834,-0.059783875,-0.194480212,-0.160453415,-0.596096989,3.946867968,-0.220094094,-0.241752857,-0.262031153,-0.288243727,5.607865828,-0.201201868,-0.186883219,-0.234251039,-0.420730548,4.768077925,-0.221111296,-0.184249698,-0.209710947,-0.401901549,4.414005797
-0.215043169,-0.153167433,-0.240749904,-0.38565378,4.867106177,-0.247408408,-0.26748338,-0.239307444,-0.084046515,5.842883952,-0.18801019,-0.244247639,-0.236581002,-0.361367459,4.884817399,-0.318575584,-0.29362366,-0.244339901,-0.16889901,4.536202662,-0.205314631,-0.263809531,-0.246350503,-0.262556378,5.914821462,-0.29053438,-0.227689015,-0.257233781,-0.224761289,4.829580019,-0.181735715,-0.137107285,-0.231660968,-0.434163265,4.800515888,-0.23688735,-0.283764348,-0.225996535,-0.067378361,6.074811213,-0.111004852,-0.215789515,-0.190254059,-0.517967178,4.594291165,-0.295041454,-0.281162104,-0.222824873,-0.232949399,4.155838542,-0.218183708,-0.269700854,-0.256766642,-0.22634674,6.121771432,-0.233930163,-0.193160361,-0.225059154,-0.357374441,4.32766795
-0.347938656,-0.278182523,-0.28862145,-0.081088575,6.39373439,-0.282343634,-0.279073309,-0.273177095,-0.165863232,5.174718327,-0.150531077,-0.290189763,-0.194871882,-0.372573759,5.774761859,-0.210264742,-0.288721729,-0.271139697,-0.20661003,5.837287475,-0.260200301,-0.295743666,-0.271027724,-0.206092525,5.175359468,-0.19885569,-0.232435861,-0.250310226,-0.303085407,5.294972114,-0.424620333,-0.318849576,-0.352070882,0.117185114,7.156515239,-0.309076297,-0.299641425,-0.282043504,-0.114475017,5.525926286,-0.074336617,-0.258743223,-0.145164026,-0.567475366,5.029038428,-0.197040799,-0.282314209,-0.270962185,-0.223238008,5.761884367,-0.25706848,-0.299083167,-0.264124396,-0.214444186,5.199272777,-0.14215982,-0.200499378,-0.215924439,-0.450564299,4.60330812
-0.262632454,-0.245631879,-0.188975334,-0.241205772,4.425405657,-0.177312227,-0.256433519,-0.228090173,-0.344465366,5.699827688,-0.016891746,-0.188947545,-0.155540485,-0.65049567,5.870575446,-0.182594911,-0.155110739,-0.280937656,-0.339247925,5.208764915,-0.210126664,-0.245425721,-0.239075106,-0.301449345,6.780443871,-0.211920232,-0.243106219,-0.250285943,-0.28410552,4.850400191,-0.26316273,-0.218999474,-0.203561216,-0.248899022,4.29169825,-0.183609258,-0.252029828,-0.219483219,-0.374675464,5.151620027,0.045589911,-0.162132354,-0.127010019,-0.776019088,5.45421956,-0.214474898,-0.170151509,-0.305243042,-0.27848312,5.443330466,-0.245359372,-0.268618112,-0.257318359,-0.208193782,7.56412417,-0.173046197,-0.197657156,-0.227041732,-0.405559603,4.214051977
-0.207435697,-0.275241476,-0.256604623,-0.205858295,5.267444008,-0.360427688,-0.296246566,-0.265155853,-0.0447629,6.07339224,-0.253651994,-0.258658168,-0.184919343,-0.26464353,5.336796326,-0.279025084,-0.272930383,-0.252837393,-0.242987326,4.629826006,-0.202314547,-0.240935713,-0.231100043,-0.409201581,4.966169841,-0.1853947,-0.211811545,-0.237792117,-0.475146179,4.580046848,-0.215677187,-0.285552946,-0.247865566,-0.202435501,5.356178981,-0.362654424,-0.292056376,-0.272780982,-0.047445086,5.676156513,-0.187745037,-0.22934407,-0.151423521,-0.391532838,5.169167504,-0.265281752,-0.268036064,-0.249830055,-0.276479897,4.653814345,-0.194451641,-0.239019806,-0.211969866,-0.438739431,4.832268885,-0.144267458,-0.191542514,-0.209897095,-0.558695615,4.338409066
-0.364207652,-0.309836491,-0.281149771,0.037525968,7.579352686,-0.260219276,-0.275140915,-0.221891968,-0.347901484,4.233434797,-0.32625995,-0.218941289,-0.287290351,-0.252076656,4.132996549,-0.200829518,-0.246752799,-0.224364586,-0.311309096,6.156601199,-0.290131702,-0.213752284,-0.319211382,-0.202668125,5.154319002,-0.185815505,-0.229899724,-0.187596571,-0.436605695,4.362260554,-0.435200717,-0.298394783,-0.319473441,0.143126432,8.740314588,-0.248719442,-0.275158429,-0.217176253,-0.361709529,4.108160878,-0.283173367,-0.193980258,-0.247494504,-0.366551592,3.795926705,-0.200690874,-0.245113692,-0.221998171,-0.325863522,6.10479563,-0.26620846,-0.196535808,-0.313745589,-0.26217811,5.135854941,-0.125534458,-0.180058634,-0.166356128,-0.574143422,4.010926849
-0.200583872,-0.281171303,-0.157667464,-0.370483559,5.011338364,-0.296148387,-0.215382366,-0.295471037,-0.13837686,5.261634771,-0.276761755,-0.278270549,-0.274958396,-0.257385505,5.073431775,-0.292797522,-0.262239846,-0.246983501,-0.172074646,4.167637017,-0.297171834,-0.239861649,-0.276497846,-0.232307637,4.212217572,-0.161280868,-0.238544998,-0.19298218,-0.410551731,4.866534526,-0.191058053,-0.29044498,-0.146709569,-0.389077582,5.018536344,-0.322291467,-0.206699554,-0.303446748,-0.120722651,4.893095951,-0.210618369,-0.24494386,-0.241705716,-0.404980204,4.486696638,-0.271177906,-0.245044221,-0.258027531,-0.185916834,4.179169802,-0.307726853,-0.234324146,-0.289234678,-0.218245455,4.299034124,-0.12173888,-0.225234142,-0.152034925,-0.506648593,4.573825664
-0.244631824,-0.234068671,-0.255297995,-0.22623108,6.580032002,-0.310696606,-0.294627386,-0.261236489,-0.045236732,5.139009141,-0.173494193,-0.227389094,-0.228030311,-0.353475426,5.437029154,-0.247071437,-0.207574996,-0.315039702,-0.274976678,5.61274479,-0.239864526,-0.243167771,-0.228089111,-0.312956665,4.68683574,-0.121511121,-0.215136311,-0.225105443,-0.458126651,5.610186923,-0.232533674,-0.228003834,-0.249064232,-0.240906153,6.571623407,-0.282907254,-0.307457476,-0.229385343,-0.10272133,5.1377651,-0.127174352,-0.179538522,-0.223290566,-0.460027321,5.006075468,-0.246612562,-0.219711616,-0.305605269,-0.272616889,5.366271892,-0.235497216,-0.245823174,-0.218944091,-0.322896594,4.646371678,-0.079104823,-0.191665075,-0.198837337,-0.556251482,5.0942028
-0.336623741,-0.258939665,-0.325675247,-0.107214787,6.87051367,-0.23243182,-0.216512648,-0.319553017,-0.137867654,6.397362702,-0.226247658,-0.303816244,-0.267120314,-0.137753007,6.062634264,-0.264060219,-0.268649198,-0.213844081,-0.286468889,4.860416786,-0.224140167,-0.244972722,-0.252339886,-0.260109639,5.541107098,-0.2434711,-0.193045237,-0.244440087,-0.29996803,4.427423235,-0.371531214,-0.294694655,-0.351629672,0.001917911,8.213778716,-0.243707265,-0.205952946,-0.336814335,-0.117317964,7.136115725,-0.163622047,-0.265762321,-0.241520571,-0.259999168,5.412385234,-0.248515266,-0.265090213,-0.206953297,-0.338568886,4.794879776,-0.249431239,-0.260179698,-0.255896571,-0.217647748,5.497750123,-0.193531877,-0.166591268,-0.215608616,-0.405322121,4.176979223
-0.341628285,-0.351943832,-0.185414601,-0.193489749,5.627107013,-0.108670405,-0.26256684,-0.261693347,-0.295135823,7.446506028,-0.193729891,-0.213003286,-0.201260813,-0.421829913,4.846911838,-0.350297814,-0.293580788,-0.225591038,-0.205176659,3.899317008,-0.229312335,-0.268214524,-0.204985527,-0.219429096,5.635493678,-0.30020055,-0.260257835,-0.261750423,-0.198131485,5.005327242,-0.374921811,-0.408227272,-0.160185127,-0.142102747,5.898713434,-0.135146023,-0.29159116,-0.289501721,-0.192051371,8.46358452,-0.165673395,-0.192711003,-0.187401153,-0.484252705,4.71895524,-0.333335477,-0.275465083,-0.224514997,-0.238183011,3.720148221,-0.244926528,-0.273219865,-0.215533406,-0.17358077,5.963361208,-0.225052792,-0.209915116,-0.217886372,-0.388745729,4.307140323
-0.13227164,-0.264057593,-0.209785102,-0.32448773,4.956451979,-0.437631373,-0.170936669,-0.346188607,-0.083135333,4.466989065,-0.218592113,-0.220632792,-0.279190347,-0.328360421,6.105588939,-0.191127099,-0.205358497,-0.252860324,-0.359657642,4.615532013,-0.359002599,-0.303190208,-0.255527725,-0.082933444,4.483356847,-0.149383819,-0.258283402,-0.215759145,-0.389788529,5.279874557,-0.196237674,-0.311149414,-0.224933049,-0.160918463,5.37979715,-0.489480947,-0.181613168,-0.419120968,0.063459101,4.586004447,-0.159388336,-0.188064845,-0.25106405,-0.457157105,5.552906302,-0.190930083,-0.195650423,-0.263795618,-0.364913939,4.567280731,-0.341845845,-0.303356949,-0.235369621,-0.138476228,4.184319512,-0.088487493,-0.227130803,-0.182844588,-0.513043593,4.903135575
-0.345366663,-0.24994515,-0.282248167,-0.176203027,4.698210373,-0.175288903,-0.208793066,-0.227670642,-0.211660456,6.857850799,-0.050874851,-0.276216397,-0.229746015,-0.35900132,5.092168892,-0.269271959,-0.272715334,-0.284273648,-0.110816412,5.585198214,-0.165783912,-0.250351489,-0.220820189,-0.302993036,5.941160265,-0.225768506,-0.22428719,-0.283776818,-0.273556667,4.580831361,-0.356655768,-0.247864558,-0.273154851,-0.187054324,4.402179785,-0.187414879,-0.204059422,-0.250842952,-0.17997783,7.423644333,0.041397268,-0.222072013,-0.190552739,-0.557995076,4.345609832,-0.292046112,-0.287088795,-0.296292062,-0.053815746,6.007449674,-0.170443497,-0.261831675,-0.228269605,-0.260199363,6.280597432,-0.148956572,-0.191348852,-0.238610547,-0.455366362,4.142819645
-0.105024807,-0.273724199,-0.210047515,-0.379446895,6.197213694,-0.293643867,-0.184941638,-0.318097376,-0.291752074,4.771417273,-0.380642228,-0.248158235,-0.267182881,-0.023031474,5.465666272,-0.106542712,-0.232573218,-0.231137024,-0.390371665,6.169847752,-0.289381213,-0.271401034,-0.306580537,-0.24909822,4.100892064,-0.116050135,-0.177200659,-0.236813153,-0.424402161,5.994814292,-0.082311516,-0.263599579,-0.208815581,-0.413088843,6.5129766,-0.278690245,-0.165007462,-0.332937712,-0.330471712,4.808092454,-0.365284402,-0.23296356,-0.239792459,-0.080831459,4.882048466,-0.121556625,-0.250325121,-0.235426416,-0.342403483,6.327899351,-0.297308385,-0.262981318,-0.320959728,-0.261429203,3.88777057,-0.07297687,-0.154346733,-0.200999401,-0.527973412,5.52873175
-0.162668457,-0.286899618,-0.287088661,-0.13892135,9.448841799,-0.308638326,-0.238283838,-0.301734367,-0.066991871,6.578180383,-0.079267094,-0.233618062,-0.191818574,-0.478560362,5.641164179,-0.20367582,-0.206441021,-0.248015216,-0.339068221,5.906563719,-0.289979944,-0.291380141,-0.249423165,-0.241263877,4.784354014,-0.114788535,-0.226766419,-0.235521892,-0.401267498,6.861534303,-0.181327228,-0.317578068,-0.288115202,-0.047860822,10.48588074,-0.317106816,-0.242106643,-0.307176452,-0.036148479,6.821431472,-0.019926951,-0.183214726,-0.151249589,-0.652264183,4.820989854,-0.187391975,-0.196142236,-0.259150953,-0.364136149,5.976759095,-0.311277111,-0.313331985,-0.254527132,-0.199565975,4.905924595,-0.061831906,-0.188816386,-0.207661791,-0.531726977,5.976598478
-0.249048353,-0.243376222,-0.237788017,-0.308314873,4.641573572,-0.370175244,-0.271678049,-0.257873125,-0.133417563,6.174829689,-0.17528415,-0.19685083,-0.222798242,-0.414387674,4.756521211,-0.293847246,-0.230667819,-0.270158565,-0.196843093,4.985472636,-0.205524005,-0.216474428,-0.231093622,-0.337385961,4.710084393,-0.264544837,-0.282497413,-0.243046987,-0.1139984,6.31945444,-0.199951373,-0.216665121,-0.206525387,-0.448122304,4.148678845,-0.428493633,-0.336865359,-0.230237648,0.009159391,6.715413933,-0.13802953,-0.188379451,-0.180906583,-0.501616258,4.530741811,-0.308498108,-0.244645872,-0.269606178,-0.160379186,4.867371145,-0.183510117,-0.203442801,-0.239444979,-0.371261721,4.694992781,-0.2066704,-0.23620201,-0.221178451,-0.258167891,5.393708215
