MCCL,,,,,,,,,,Naïve,,,,,,,,,
hat_sd,,,,,sd,,,,,hat_sd,,,,,sd,,,,
beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi
0.075023918,0.036856325,0.031864114,0.133817429,0.683533322,-0.239346974,-0.21876175,-0.295518266,-0.212675432,5.11183223,0.058361232,0.028562242,0.026235513,0.095120542,0.44036581,-0.119061679,-0.222955434,-0.209131031,-0.470834924,4.343808152
0.06172079,0.034099286,0.033007724,0.102387063,0.809412636,-0.116886726,-0.235019392,-0.179933218,-0.462056578,6.101049892,0.058565951,0.026663273,0.030714062,0.092623052,0.492833291,-0.122503727,-0.18050281,-0.178863331,-0.497858602,4.173858989
0.078211389,0.040719998,0.038660499,0.152466765,0.673237969,-0.341059997,-0.275845094,-0.253227162,-0.079153787,4.985665904,0.058944748,0.027490935,0.030292212,0.095089105,0.591809252,-0.189260818,-0.212867788,-0.195907772,-0.408529459,4.944675495
0.076427938,0.036477457,0.047161506,0.144982595,0.692165995,-0.276331108,-0.293429346,-0.282742684,-0.208227002,4.532984085,0.057849417,0.025289188,0.027406769,0.091310598,0.49856307,-0.180393513,-0.20618642,-0.210974519,-0.406851747,4.261411854
0.077025426,0.035446303,0.040568885,0.13781101,0.843871396,-0.384140796,-0.260016652,-0.298955562,-0.060805379,5.732398597,0.06838101,0.029059093,0.025647639,0.09976776,0.556700595,-0.254931751,-0.184130157,-0.218451455,-0.3157789,4.317320278
0.067638407,0.029727359,0.031246726,0.114307509,0.718194447,-0.269951729,-0.251370115,-0.234971358,-0.282858631,5.529590644,0.058600607,0.029316418,0.024389964,0.092845907,0.480577074,-0.12200121,-0.22067089,-0.188875499,-0.572196606,4.192440517
0.071156101,0.0431067,0.032885206,0.129498476,0.661636501,-0.229367084,-0.308371143,-0.202394903,-0.320727391,5.289216194,0.057153674,0.025400305,0.027886052,0.091563023,0.531900201,-0.188256161,-0.218630038,-0.17866215,-0.412773428,4.675109515
0.059630246,0.030603188,0.036301975,0.108913329,0.869718604,-0.266442613,-0.235803265,-0.235094705,-0.346958797,6.188444214,0.05749751,0.024778309,0.023937507,0.092783266,0.583568762,-0.121783344,-0.179104059,-0.216088597,-0.465027217,5.063191175
0.066493861,0.03565143,0.039470518,0.124151206,0.756275601,-0.249874851,-0.253690202,-0.304276697,-0.141918656,5.396255349,0.059842537,0.026476715,0.02234613,0.098357103,0.530542077,-0.164686486,-0.209409515,-0.213731835,-0.426505323,4.675301817
0.064676197,0.043513103,0.034604116,0.119961741,0.591137446,-0.306928544,-0.255491896,-0.20975923,-0.221390065,4.250064108,0.060810577,0.024361862,0.027755983,0.098675693,0.470658964,-0.116320396,-0.200325031,-0.194171941,-0.534162313,4.678342749
0.08071365,0.038071642,0.039772691,0.145451543,0.860465189,-0.326225938,-0.289234891,-0.326859438,0.050537044,5.811724509,0.057018891,0.027710308,0.026648563,0.101148467,0.551660175,-0.244650159,-0.188573673,-0.229387614,-0.367488675,4.785507453
0.069109027,0.031500132,0.040409523,0.122557883,0.94403914,-0.240357837,-0.237739249,-0.250977964,-0.287754552,6.749087165,0.066045176,0.027642944,0.031292958,0.098063227,0.519736198,-0.196160036,-0.242096524,-0.200605667,-0.427321849,4.200048782
0.073026892,0.033056283,0.050195295,0.13827376,0.578136117,-0.275717344,-0.232098454,-0.25835873,-0.215914082,4.267287737,0.054581336,0.026488965,0.029311963,0.087168082,0.519363308,-0.124364661,-0.19862637,-0.226613255,-0.434670209,5.050612936
0.065239222,0.036243506,0.036219013,0.110031044,0.590948936,-0.32187429,-0.238547223,-0.267889082,-0.200299303,4.683505918,0.061686128,0.024837989,0.023686164,0.093942375,0.491068297,-0.15892068,-0.207122368,-0.171232666,-0.473054459,4.519616068
0.066553333,0.039103696,0.042160807,0.128475229,0.760336949,-0.351483414,-0.337062368,-0.250831379,-0.064151902,5.436548761,0.061079167,0.027466594,0.029277783,0.104406939,0.551841899,-0.219643356,-0.23239905,-0.217250685,-0.303966393,4.343744287
0.064819725,0.033071126,0.032704487,0.103785231,0.661621087,-0.272081386,-0.199354124,-0.28312238,-0.246040843,4.733916001,0.062530323,0.027694159,0.032879106,0.094745072,0.442277358,-0.175492189,-0.186491533,-0.245560017,-0.451756124,3.531197378
0.061258061,0.032478449,0.032908537,0.108430035,0.838599261,-0.125833757,-0.267366955,-0.182905828,-0.383090223,6.119048367,0.061967673,0.025837824,0.025224812,0.099964744,0.617207488,-0.113645363,-0.217439086,-0.208220631,-0.379064597,5.367959569
0.069833513,0.038392021,0.039735649,0.11913751,0.545836675,-0.239975659,-0.247190452,-0.233023497,-0.336534692,4.348130292,0.057183126,0.025105848,0.029209691,0.092681356,0.472591926,-0.132335353,-0.193045419,-0.213420926,-0.548333768,4.269847027
0.07144644,0.037730344,0.035235401,0.120026978,0.663003395,-0.162742594,-0.212854395,-0.22189109,-0.360283069,4.727196227,0.069150353,0.032297107,0.028602391,0.103205316,0.482113301,-0.198795044,-0.217054536,-0.20925204,-0.372787267,4.002102625
0.079320735,0.045738298,0.041086873,0.134587166,0.570076314,-0.20237239,-0.240407722,-0.229671394,-0.304368015,4.289465936,0.060381957,0.025885427,0.026628266,0.096592348,0.543557949,-0.096500329,-0.185665072,-0.147110551,-0.528805419,4.850262586
0.074417339,0.038395098,0.027804837,0.123915276,0.975535507,-0.226347053,-0.279235464,-0.2205742,-0.238619681,6.923858502,0.060342086,0.031884326,0.026444971,0.092395137,0.552795797,-0.160278713,-0.227423609,-0.153458279,-0.42038469,4.686789755
0.057011125,0.037699558,0.035444852,0.107144587,0.826230394,-0.20257492,-0.250985526,-0.269315589,-0.294169222,6.043315594,0.064944009,0.032688786,0.030479903,0.102698928,0.388124287,-0.177431852,-0.17731616,-0.173380243,-0.495795923,3.851505153
0.063544783,0.034363089,0.031792029,0.108766311,0.663215836,-0.217821433,-0.213498118,-0.247737136,-0.238494919,5.045335968,0.069641486,0.03237453,0.028416597,0.121627664,0.504761184,-0.203309147,-0.198215793,-0.241531976,-0.358266004,3.906755156
0.068126855,0.041884002,0.03384994,0.126707901,0.6396747,-0.254094596,-0.248132149,-0.266200274,-0.22581943,5.08918535,0.051293268,0.024131262,0.027075632,0.090042713,0.498910967,-0.153622835,-0.170521433,-0.18698646,-0.547890974,4.419252345
0.060157851,0.036257762,0.037218529,0.109074701,0.650153225,-0.222508649,-0.27022058,-0.232365055,-0.35310234,4.908524077,0.054904908,0.024058443,0.023380819,0.088492654,0.586975074,-0.104854215,-0.197832628,-0.197001763,-0.449743149,5.416983212
0.06827179,0.03601422,0.032450185,0.119680597,0.658621988,-0.09679836,-0.215411582,-0.192369134,-0.503512027,5.225073509,0.064055621,0.030510488,0.029723817,0.112149283,0.518706202,-0.145147656,-0.219259602,-0.163522214,-0.448408815,4.749227836
0.071627389,0.042811922,0.040107168,0.132127245,0.576803832,-0.249210568,-0.283421116,-0.144345263,-0.335965319,4.545758466,0.066208452,0.030211952,0.031390125,0.11101323,0.61900851,-0.09500107,-0.179852417,-0.194935196,-0.525628918,4.162694277
0.066855007,0.032291659,0.034124811,0.105166771,0.681199596,-0.380318463,-0.263506134,-0.242296359,-0.013183146,4.898500131,0.057901508,0.025737013,0.02702556,0.092622443,0.588463908,-0.157755488,-0.22230825,-0.239364976,-0.28702075,4.738176059
0.069936267,0.03732736,0.04090172,0.128780247,0.753722681,-0.303818612,-0.277581316,-0.245263778,-0.141153117,5.591639421,0.064904098,0.028806199,0.026529746,0.102340754,0.438050584,-0.244050711,-0.218991973,-0.183676426,-0.371927696,3.776743497
0.060329989,0.029482979,0.038071565,0.097627596,1.139434933,-0.270997642,-0.28521816,-0.290017682,-0.153159631,7.225485305,0.059746383,0.026354721,0.028766733,0.099588677,0.485711679,-0.180365614,-0.212158314,-0.186076251,-0.457070577,4.363793325
0.068598731,0.039191171,0.037134723,0.125449395,0.828502571,-0.235761486,-0.289980562,-0.244919234,-0.162578051,5.43010963,0.063215184,0.030691788,0.026887212,0.097951242,0.477049999,-0.157385283,-0.1702412,-0.217856154,-0.42343325,3.977693101
0.060131422,0.026821372,0.035155732,0.112272922,1.069143257,-0.068814474,-0.186074033,-0.27816667,-0.31338545,7.076977586,0.070042596,0.028683611,0.033690868,0.102207819,0.450248724,-0.238008012,-0.183183961,-0.220052326,-0.529305193,3.216544593
0.064743501,0.034538088,0.031825642,0.116036208,0.801084285,-0.352926609,-0.273537458,-0.30272396,0.012102357,5.010012439,0.049366303,0.02137011,0.020623272,0.080061285,0.657522252,-0.129946397,-0.173351598,-0.215742964,-0.464212254,6.024305158
0.073842817,0.041733096,0.035731659,0.131783037,0.569813945,-0.204732249,-0.197516685,-0.244642835,-0.344283043,4.458824502,0.070015828,0.030148986,0.026765158,0.111434536,0.461345382,-0.223722666,-0.201680938,-0.244967766,-0.390648058,3.946543381
0.070616814,0.042110857,0.031530775,0.1208888,0.598578507,-0.274127842,-0.244733121,-0.250090593,-0.186343716,4.432810457,0.061828969,0.029278965,0.024545168,0.102556993,0.579682178,-0.10038421,-0.163525564,-0.241105994,-0.459946223,4.795100442
0.07193104,0.037053756,0.030999991,0.121429842,0.727296606,-0.20761709,-0.289107545,-0.238922648,-0.185912007,5.191495257,0.057847636,0.027275339,0.023383371,0.092041179,0.608614076,-0.147418694,-0.232956771,-0.173873275,-0.456432177,4.751496011
0.064026975,0.036573559,0.045834029,0.125373081,0.60315801,-0.294640777,-0.228043321,-0.283753421,-0.171059444,4.565245907,0.070342666,0.030424854,0.028346051,0.099695479,0.572823666,-0.190448378,-0.195890699,-0.163450902,-0.414365885,3.773806413
0.07673405,0.04430494,0.041524985,0.136961138,0.59574749,-0.226672457,-0.268060385,-0.299036051,-0.267948038,4.797743606,0.052764073,0.025568916,0.026162821,0.097244613,0.545999881,-0.128860568,-0.191385168,-0.200098457,-0.462219387,4.574222404
0.073136112,0.035335856,0.034376785,0.135020181,0.652906044,-0.135409531,-0.232323341,-0.153035661,-0.511382746,4.913885518,0.072651673,0.036291197,0.030975958,0.114298721,0.391699629,-0.111304839,-0.218343393,-0.157921908,-0.500920584,3.744434213
0.05652055,0.030237879,0.032067166,0.09467817,0.883398891,-0.269561426,-0.24936158,-0.282500022,-0.17088185,6.10206372,0.067862475,0.028537432,0.024414199,0.109175452,0.505563995,-0.244762586,-0.223989502,-0.207690046,-0.307304992,4.137425229
0.074059789,0.042133431,0.029298069,0.124145791,0.788561787,-0.360805191,-0.276716607,-0.307027878,-0.070709688,5.71954203,0.049260739,0.026489063,0.027020876,0.076977296,0.577531906,-0.153395336,-0.169334604,-0.214686134,-0.469156281,5.001873329
0.066139324,0.037014047,0.030993568,0.117038467,0.541714149,-0.225686369,-0.273760764,-0.181937262,-0.160278046,4.661262315,0.059026834,0.027901358,0.030476025,0.107558982,0.479458319,-0.244139082,-0.211670826,-0.190683189,-0.416741897,3.874111524
0.070022228,0.033840356,0.035696625,0.114743587,0.604074889,-0.227202178,-0.216192724,-0.230099884,-0.331688899,4.967923653,0.062754485,0.025201092,0.025281799,0.088340611,0.664257875,-0.178466828,-0.161097778,-0.195575882,-0.459894114,5.037702626
0.080871272,0.033622634,0.040555368,0.133389711,0.625624069,-0.333995062,-0.26548745,-0.258047196,-0.216516095,4.119486807,0.054897941,0.023714938,0.022584672,0.088316395,0.656714889,-0.131921093,-0.223913804,-0.192649533,-0.4168805,5.819622077
0.058399765,0.037590891,0.035936953,0.116467382,0.718687559,-0.188550145,-0.281587036,-0.177852226,-0.382692606,5.629689525,0.068839116,0.024934774,0.029309831,0.105474981,0.595056901,-0.215294919,-0.224527309,-0.214832007,-0.386754344,4.089842783
0.069583936,0.034797943,0.038092359,0.12436001,0.746172775,-0.1674071,-0.212184896,-0.228354048,-0.343314145,5.937439198,0.065972673,0.028816316,0.029225746,0.09403321,0.452219321,-0.199972467,-0.242070855,-0.199950185,-0.333985697,4.080271199
0.080290875,0.04468743,0.042642735,0.14997336,0.659900754,-0.260056659,-0.306380641,-0.249115628,-0.125508476,5.17678688,0.060043412,0.02907131,0.02653384,0.090177,0.452697066,-0.142525695,-0.216838279,-0.196990489,-0.452153989,4.404001534
0.064808082,0.039856377,0.035207589,0.123449736,0.909598117,-0.404443381,-0.33641826,-0.292469319,0.002240753,6.313592035,0.06134663,0.025885538,0.0251024,0.091897352,0.677047644,-0.105170905,-0.17603944,-0.232195834,-0.491785795,5.594524178
0.067346287,0.030690425,0.033306703,0.114556553,0.756313779,-0.222898079,-0.156484597,-0.280510427,-0.321535894,5.712389495,0.053863673,0.023473518,0.025015065,0.086284048,0.611911967,-0.119469534,-0.214850161,-0.232870538,-0.504406103,4.921813048
0.071751245,0.032608573,0.033342907,0.118706781,0.68910999,-0.15672076,-0.267694974,-0.228999041,-0.342244708,5.413916317,0.059339425,0.025290896,0.026387564,0.097614633,0.439431559,-0.192895259,-0.201777419,-0.200381908,-0.468971701,4.12753898
0.072993803,0.041987344,0.033900223,0.134002238,0.830393894,-0.32285879,-0.247823853,-0.291332244,-0.100584524,5.150857832,0.069655561,0.030832487,0.028165645,0.113068058,0.463765487,-0.22931511,-0.215763074,-0.226011195,-0.323563118,3.556764383
0.067968338,0.035068946,0.041248299,0.11926261,0.493234244,-0.249544526,-0.190845344,-0.277832465,-0.376905941,3.745630233,0.059834678,0.031528277,0.024257423,0.092095149,0.537465731,-0.246163824,-0.209912254,-0.201756827,-0.44794545,4.058683166
0.067342932,0.030560744,0.030580615,0.106797088,0.575075466,-0.216886213,-0.235399384,-0.211248921,-0.364820461,4.312700312,0.058220025,0.029470564,0.027629734,0.09844826,0.573194693,-0.193064131,-0.158628214,-0.227070111,-0.372828929,4.467486292
0.077559406,0.046694256,0.035098031,0.149066237,0.506901922,-0.296448442,-0.231142442,-0.259125435,-0.207850935,4.191816222,0.056642362,0.028654556,0.025944116,0.086550865,0.505343201,-0.087423634,-0.161662639,-0.167624907,-0.488638307,5.023086861
0.068104817,0.030294453,0.041990145,0.123917863,0.702221483,-0.315640002,-0.282377623,-0.280690154,-0.08448173,4.97375332,0.066873357,0.026444995,0.025424387,0.08950974,0.44608998,-0.089883627,-0.198641427,-0.184055796,-0.591433761,3.87641092
0.054324686,0.033758024,0.035730633,0.085869487,0.78435968,-0.246898178,-0.300423685,-0.241410207,-0.215890285,5.660622437,0.066094517,0.029384672,0.024740921,0.108336677,0.45116629,-0.113485267,-0.108475636,-0.186946811,-0.698777132,4.04157135
0.063863424,0.03599477,0.029356375,0.100982582,0.645228494,-0.184247881,-0.252473913,-0.196409539,-0.31516891,4.771559321,0.056229557,0.02945788,0.022100572,0.085066797,0.578081008,-0.133000072,-0.188205604,-0.183377922,-0.499265441,4.846989091
0.073384682,0.038488039,0.047402689,0.128754152,0.489943804,-0.332812702,-0.231625238,-0.25392936,-0.213466469,3.944220331,0.06291504,0.028409467,0.031371045,0.099457172,0.426300441,-0.197999168,-0.22735352,-0.218854891,-0.366437558,4.053183016
0.065152277,0.042097409,0.033017577,0.12214672,0.518775728,-0.284379127,-0.269049559,-0.209780102,-0.310227242,4.275524476,0.065443389,0.026913969,0.026269799,0.107934197,0.482323675,-0.097451482,-0.20763551,-0.214811199,-0.458062554,4.49703795
0.078262639,0.046693101,0.032537031,0.140978787,0.656175551,-0.309357007,-0.268486007,-0.243395027,-0.237061377,5.105674982,0.07023123,0.03156761,0.026787298,0.102829933,0.485858038,-0.245220312,-0.203537758,-0.252576637,-0.413347038,3.783175181
0.055422056,0.028265162,0.032888461,0.10397899,0.813397166,-0.180994636,-0.251730681,-0.2140291,-0.3566391,5.939077962,0.058755296,0.027693524,0.026167363,0.099220946,0.516533181,-0.287015722,-0.219458215,-0.211522446,-0.353950271,3.992338578
0.059282953,0.045037542,0.036082144,0.115518422,0.752702916,-0.21691,-0.204162376,-0.27979611,-0.293023852,5.656833999,0.057565619,0.023709068,0.024897831,0.085902368,0.746873577,-0.131677643,-0.186020028,-0.224043505,-0.401255361,5.56892149
0.069319531,0.036025567,0.041785758,0.135650304,0.659745185,-0.289184751,-0.282554152,-0.25200703,-0.160948436,4.923637968,0.051355189,0.028672554,0.023388424,0.086288378,0.566903767,-0.131386744,-0.211176962,-0.23571274,-0.512759321,5.003397085
0.083545019,0.043740331,0.042323866,0.143561427,0.674237875,-0.257184488,-0.298526014,-0.190439055,-0.290508094,4.730561153,0.063039139,0.024495094,0.023506016,0.094040505,0.635563988,-0.159414187,-0.224012399,-0.204266148,-0.4326089,5.073000478
0.068822741,0.035811355,0.033377288,0.114594422,0.911427665,-0.418988151,-0.307752537,-0.317637776,0.015782842,6.384596267,0.053965616,0.024339013,0.028875832,0.084857542,0.521420253,-0.106668939,-0.183667439,-0.145334947,-0.580832641,4.779379306
0.067209065,0.035460184,0.038314169,0.118286187,0.54141976,-0.236298405,-0.202233974,-0.259591481,-0.322602064,4.555542609,0.057008141,0.028190836,0.028906287,0.095748227,0.478410937,-0.197576179,-0.223091839,-0.241235651,-0.287792771,4.256965846
0.068984442,0.031309328,0.034784478,0.120907345,0.845744513,-0.184419503,-0.251646044,-0.218259334,-0.332123646,5.99832588,0.062521622,0.030026696,0.025002205,0.100658032,0.455833611,-0.219614086,-0.222471723,-0.225787796,-0.426338552,4.224900408
0.067944352,0.033358031,0.036229873,0.110125458,0.572119525,-0.195940877,-0.217812567,-0.229896999,-0.258975203,5.172261461,0.063995317,0.0343571,0.025369648,0.100724613,0.51054057,-0.161157194,-0.168999408,-0.213596923,-0.580529913,4.415754142
0.05458909,0.037259999,0.03685288,0.105558611,0.775776696,-0.253471602,-0.188491782,-0.291701935,-0.217178761,5.408135846,0.058381656,0.029783516,0.031634741,0.091727437,0.420556714,-0.202195586,-0.138737036,-0.228033665,-0.418331489,3.997945626
0.065280625,0.042183126,0.041187227,0.118943012,0.847723898,-0.259788071,-0.300809138,-0.282688855,-0.105667627,5.78617538,0.059816838,0.028096635,0.028376037,0.092556581,0.437752397,-0.284980843,-0.189630633,-0.247251462,-0.326179348,3.518236489
0.065975741,0.033623857,0.031188719,0.105061354,0.734206564,-0.240129757,-0.278143353,-0.190496299,-0.307746502,5.603270308,0.064797495,0.028117458,0.026487901,0.104174401,0.503497435,-0.192894829,-0.173754754,-0.168682633,-0.435131623,4.204155697
0.069577792,0.034425362,0.034968541,0.115355436,0.829541987,-0.218803477,-0.202306646,-0.325701207,-0.278585609,5.325463056,0.056195879,0.02859505,0.029364857,0.097336224,0.471435346,-0.126736127,-0.211804085,-0.192513927,-0.535437561,4.913210365
0.063995534,0.039670174,0.039395626,0.115270265,0.972742217,-0.284864883,-0.320571905,-0.279581151,-0.152914659,6.585297441,0.069065788,0.025586345,0.028498001,0.106330766,0.522007455,-0.183198049,-0.185826395,-0.20442391,-0.483549851,4.382371472
0.06606519,0.029781577,0.029744018,0.114841193,0.970633664,-0.220693013,-0.22570331,-0.260880415,-0.206901698,6.681295632,0.06200904,0.028663678,0.029837721,0.108013098,0.458153999,-0.17032444,-0.206765143,-0.192735742,-0.437358745,3.792443643
0.079559796,0.036744043,0.031669715,0.130129195,0.553282424,-0.243394706,-0.232234968,-0.253354918,-0.262665029,4.319684789,0.069569422,0.028459487,0.027601187,0.102736806,0.44349275,-0.157382694,-0.193885836,-0.195661559,-0.493882409,3.779291094
0.07807928,0.034942893,0.037915232,0.119509906,0.718053716,-0.261174215,-0.260376324,-0.225893519,-0.287013022,4.842720536,0.063318045,0.026654719,0.025741752,0.103753133,0.465679413,-0.274913759,-0.239435731,-0.224284556,-0.384214748,4.266027585
0.073038109,0.039509133,0.051508267,0.142190236,1.022613723,-0.341862667,-0.289176541,-0.366770377,-0.028937575,6.230955384,0.06685582,0.027661424,0.030676148,0.118929268,0.491034645,-0.092343406,-0.21548477,-0.169669437,-0.52029186,4.137322602
0.076549003,0.041493484,0.037346233,0.134892328,0.760278052,-0.258347965,-0.285928525,-0.225317072,-0.265368308,5.336099484,0.05914038,0.027508351,0.02721739,0.091041411,0.389782053,-0.169907533,-0.218813199,-0.201888074,-0.372985681,3.482596508
0.072991138,0.032952965,0.044002331,0.139203865,0.588878442,-0.370796515,-0.287066258,-0.316983312,-0.100732157,4.165828935,0.057008289,0.022158487,0.022748639,0.084778042,0.59663764,-0.085039643,-0.202809987,-0.225074086,-0.489925378,5.067516403
0.073121334,0.042147368,0.030298633,0.131730905,0.65321582,-0.126415271,-0.224756593,-0.194007764,-0.540842407,5.31882565,0.060416396,0.024031516,0.031231051,0.09613355,0.580311556,-0.072494392,-0.18681054,-0.12740175,-0.618311962,4.719485806
0.062816095,0.034531613,0.032637254,0.112223058,0.645651764,-0.290694826,-0.269077287,-0.225184446,-0.132509891,5.16253944,0.064807081,0.03021584,0.028542211,0.101183392,0.536145534,-0.130507606,-0.165765991,-0.217474441,-0.508735384,4.376058593
0.065873231,0.038547931,0.035031393,0.11283949,0.717428221,-0.268468478,-0.225635316,-0.218129473,-0.344540414,5.397743573,0.065941701,0.032103046,0.029257293,0.108095042,0.498851229,-0.189300297,-0.148073794,-0.17967994,-0.504175298,4.34789422
0.077393289,0.032515026,0.045362281,0.129819267,0.793309078,-0.330783379,-0.26315013,-0.273343703,-0.161295092,5.086079949,0.061545598,0.026866792,0.024147938,0.091345436,0.583885093,-0.064293524,-0.213833479,-0.196826632,-0.577834324,4.906758147
0.070525313,0.027813092,0.031333316,0.10936774,0.657760506,-0.214295862,-0.210239797,-0.222540948,-0.334305072,5.211889818,0.05824135,0.023178456,0.026921828,0.094383605,0.526252754,-0.152491907,-0.217667091,-0.182123698,-0.486449931,4.444956617
0.063132032,0.03462635,0.038230888,0.113659239,0.665783872,-0.157970944,-0.181100541,-0.229721926,-0.423020268,5.331833019,0.071347895,0.032115069,0.033624824,0.112552725,0.422247994,-0.141573091,-0.183723147,-0.168593663,-0.532107474,3.715731168
0.078366306,0.037122601,0.037256069,0.138634928,0.684003096,-0.33626937,-0.26922941,-0.236841728,-0.182503807,5.069622564,0.054985625,0.024131908,0.027526512,0.094867463,0.521292198,-0.141922937,-0.160536516,-0.216024779,-0.537508495,5.04545427
0.077895931,0.054216909,0.030613203,0.164347002,1.241091308,-0.254427315,-0.338947197,-0.163637998,-0.233807276,5.41695014,0.060685533,0.028643392,0.02894704,0.09756006,0.468344012,-0.07611551,-0.160966299,-0.199360301,-0.603907675,4.485882095
0.071692987,0.039350393,0.041516341,0.13639414,0.595560964,-0.237177109,-0.327931776,-0.259795739,-0.241829534,4.265585618,0.065370895,0.031563295,0.029937408,0.0936073,0.478471158,-0.129727367,-0.129526584,-0.145136049,-0.598119967,3.816228745
0.067424587,0.04122925,0.045460856,0.119790665,0.652039311,-0.278971289,-0.297585908,-0.266899749,-0.123930391,4.885798782,0.059174118,0.024598187,0.029781545,0.094748137,0.576108129,-0.155688522,-0.200173396,-0.260158336,-0.331419745,4.995340492
0.06913278,0.029001007,0.032902263,0.103600486,0.862695931,-0.346302342,-0.232788465,-0.292276245,-0.124879835,5.36202251,0.066250147,0.026460728,0.02652508,0.102179348,0.463873667,-0.243180495,-0.228293405,-0.211795649,-0.342941688,4.36619161
0.072107721,0.037903891,0.037363197,0.125772338,0.58501584,-0.253173647,-0.191249001,-0.244389928,-0.420444085,4.279915903,0.068462111,0.026826182,0.028319427,0.099072963,0.500077929,-0.212852486,-0.233207528,-0.258757042,-0.377022107,4.195288546
0.067229651,0.039049598,0.032931793,0.125531182,0.63589092,-0.280126197,-0.263475081,-0.202595398,-0.226758039,4.680750182,0.058348579,0.028813072,0.026780263,0.09301989,0.436455105,-0.178041748,-0.140841464,-0.212223492,-0.464252665,4.327776628
0.070750379,0.038502967,0.038053307,0.124314491,0.769763618,-0.343914646,-0.297358693,-0.278570213,-0.055014006,5.160850522,0.067746603,0.025666909,0.02526351,0.099254982,0.478599127,-0.212331741,-0.241570512,-0.186674832,-0.460385377,4.032121074
0.068388538,0.035276325,0.045523489,0.118737013,0.589060501,-0.316060336,-0.27210389,-0.244199519,-0.162574668,4.645768922,0.061283903,0.030478469,0.032883594,0.093509271,0.502193204,-0.279653194,-0.206194901,-0.242260973,-0.312362024,3.935560386
0.077190214,0.032749802,0.040749768,0.129694352,0.770287327,-0.342264501,-0.255219097,-0.256556526,-0.135546062,4.717176238,0.06701213,0.028798708,0.025872966,0.09593247,0.430134162,-0.167651949,-0.158018198,-0.181155275,-0.560289504,3.571885874
0.073510604,0.036772867,0.036720491,0.122874399,0.762802946,-0.26999406,-0.248361122,-0.273692755,-0.261827889,5.242863344,0.076522026,0.028315403,0.035679691,0.130021303,0.413074825,-0.135118144,-0.214128706,-0.193087408,-0.617601991,3.56150143
0.068880572,0.038424815,0.038579663,0.119820652,0.758297847,-0.352096016,-0.261122306,-0.324881449,-0.132767182,4.721387275,0.055749753,0.02085993,0.023070266,0.083572196,0.611222356,-0.143317965,-0.21362117,-0.193809079,-0.413489677,4.620686876
0.055955613,0.028165563,0.026340372,0.088435914,0.63580678,-0.177607368,-0.221483641,-0.254188229,-0.317415749,5.11932357,0.067075929,0.026413158,0.026254811,0.108529983,0.530206737,-0.125796196,-0.162486598,-0.189963621,-0.575940276,4.598822224
0.078130545,0.043194566,0.038723031,0.154405958,0.823179301,-0.314005384,-0.262541514,-0.293092011,-0.089061274,5.139220725,0.053317561,0.028156643,0.029139846,0.096671637,0.72438342,-0.133786737,-0.198930371,-0.197010884,-0.473549911,4.873134311
0.060774495,0.036827279,0.038754616,0.101012626,0.808959507,-0.24005315,-0.195200304,-0.292870619,-0.227885047,5.696677544,0.060107786,0.028390391,0.029220217,0.092066521,0.478805228,-0.274211102,-0.245606217,-0.201956577,-0.340245887,3.921286188
0.059047025,0.029269011,0.029151227,0.108945349,0.803492786,-0.243271032,-0.21398658,-0.222293793,-0.315686775,5.618580387,0.057182387,0.024484933,0.026134388,0.095612091,0.513990293,-0.03621576,-0.180737195,-0.17434669,-0.536884947,4.635155195
0.065531688,0.034219617,0.037668232,0.115200819,0.659580951,-0.31903869,-0.270398336,-0.248932762,-0.192655575,4.612975285,0.066534156,0.027463397,0.024084483,0.097787241,0.452915861,-0.231099671,-0.204568795,-0.236394897,-0.340324309,3.869296691
0.06636062,0.034625613,0.03915815,0.114620389,0.85890055,-0.262374399,-0.27205057,-0.249729536,-0.216116855,6.131165867,0.064205187,0.025869083,0.023819379,0.099448239,0.482317268,-0.061107828,-0.164620263,-0.139883675,-0.644893997,4.075490775
0.090051088,0.044343111,0.041160912,0.155168601,0.475076875,-0.24763433,-0.279269488,-0.181873914,-0.351116099,3.484259451,0.061669666,0.027269393,0.030991734,0.097680761,0.53669958,-0.106827764,-0.182753969,-0.190459479,-0.570864075,4.575018726
0.062990054,0.027110983,0.036965913,0.106582194,0.793040258,-0.181672097,-0.244413757,-0.211117831,-0.331532256,6.177041762,0.056486403,0.026858668,0.024633286,0.095347393,0.440451771,-0.259266667,-0.223700674,-0.216671034,-0.353875388,3.988369632
0.060007554,0.039358246,0.032762954,0.10931338,0.811234124,-0.362447677,-0.1600362,-0.319273851,-0.118858283,5.360214259,0.067691647,0.025501514,0.029097587,0.106321537,0.508159442,-0.092962617,-0.154285846,-0.212644336,-0.494356065,4.417664821
0.062533052,0.03346266,0.0393268,0.116089727,0.597490046,-0.2495777,-0.223564662,-0.248400216,-0.248248945,4.160779584,0.063388759,0.030928507,0.028444328,0.096134581,0.524279956,-0.187302696,-0.182078879,-0.225893555,-0.337981737,4.224357285
0.064965275,0.036224929,0.032895169,0.110189758,0.704198092,-0.27535995,-0.272256052,-0.2891504,-0.072428762,5.086357209,0.062768753,0.027265451,0.023641625,0.091339664,0.571918314,-0.127141,-0.17569518,-0.160404048,-0.549293922,4.830851139
