MCCL1,,,,,MCCL2,,,,,Naive,,,,
beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi
-0.143793323,-0.165951566,-0.222458601,-0.394445357,5.82109122894239,-0.836191021,-0.547811817,-0.307206689,-0.05001426,5.66052232443114,-0.391703429,-0.286740785,-0.270964953,0.0305093378956278,4.13145526341344
-0.08725252,-0.233661946,-0.193577095,-0.344397126,4.44740707090925,-0.249614943,-0.322311277,-0.20637408,-0.035128232,4.93176218723969,-0.316604871,-0.258424865,-0.259163644,-0.176820887,5.57204701222814
-0.450464154,-0.316480998,-0.212329268,-0.068869073,5.53730837368636,-0.448409163,-0.196030261,-0.364859685,-0.122604486,5.77889008251297,-0.17017488,-0.236124231,-0.26765253,-0.001750851,3.93825541329611
-0.235044277,-0.337026185,-0.170964867,-0.109321225,4.08264618353334,-0.260781419,-0.197036313,-0.328697685,-0.291411611,4.80223811134132,-0.203951041,-0.185375915,-0.252987918,-0.317678797,5.18512093346295
-0.215657065,-0.301813342,-0.158218506,-0.106191736,4.55631054034601,-0.261736196,-0.241809673,-0.25325676,-0.234398742,5.03961050197245,-0.129524505,-0.252141631,-0.141805592,-0.599966105,5.45586800221155
-0.484015471,-0.383956039,-0.221843157,0.199172634767262,5.07933337407598,-0.071157719,-0.082344889,-0.23102771,-0.747587407,5.01930436692491,-0.219999823,-0.292386649,-0.195580832,-0.306282845,4.83431007039074
-0.270021891,-0.256023174,-0.291881735,-0.69077217,5.22316296338005,-0.481211183,-0.378286687,-0.30033943,0.452976559433325,5.86555578429685,-0.273554036,-0.295850711,-0.265774415,-0.276674562,4.5025781938928
-0.412392364,-0.206426007,-0.332324516,-0.119822395,6.06221597262694,-0.391460145,-0.227402282,-0.325974233,-0.165533753,5.9918466174401,-0.218323447,-0.172127955,-0.228237101,-0.126627182,3.81516498683121
-0.358837498,-0.36539988,-0.290964959,-0.096411267,5.47369592425953,-0.612831627,-0.36711003,-0.35719975,0.323811571148841,7.20804696994911,-0.390518347,-0.283305387,-0.244766794,0.177210383610482,5.32750887544683
-0.277078636,-0.353294722,-0.197810472,-0.103249673,4.42622989981871,-0.007512022,-0.29362405,-0.152542034,-0.408335593,4.2659180607818,-0.380177735,-0.321642098,-0.189054947,-0.445895667,4.87269707347073
-0.472815335,-0.359894871,-0.369202672,0.123561996366197,5.31300206576735,-0.293958603,-0.121175333,-0.227863285,-0.202015681,5.08460286934714,-0.424939843,-0.280738445,-0.301865865,-0.212743377,5.92888508554661
-0.230192101,-0.20403024,-0.275194672,-0.444544389,4.52712482372866,-0.158799662,-0.271068532,-0.166751899,-0.437457221,5.01689699714858,-0.388204863,-0.306125119,-0.266589013,-0.324276175,6.23830476223136
-0.157244359,-0.256675431,-0.221069978,-0.579887792,5.48533488750047,-0.271725355,-0.319868071,-0.27723365,0.086886504285176,5.00801668258569,-0.197336534,-0.241161239,-0.23551826,-0.269440086,3.98198037333349
-0.335231257,-0.272257223,-0.247523764,-0.145481724,5.00455525604388,-0.184515186,-0.187455475,-0.098895708,-0.724687403,5.63935633572649,-0.156175237,-0.19126616,-0.209167841,-0.243027964,5.35074506865397
-0.251290227,-0.195199774,-0.201987551,-0.402144029,4.99083539958533,-0.375495605,-0.278207659,-0.222455587,-0.133377326,4.56875195989396,-0.19664333,-0.262008842,-0.26593663,0.0941064462654866,4.81006985277341
-0.219697359,-0.235925683,-0.352059709,-0.253097547,4.9765267897773,-0.283155843,-0.30949403,-0.232216926,-0.024482612,4.85071344843455,-0.492136871,-0.349322589,-0.297060022,-0.020792086,5.93152617849225
0.0321521383345722,-0.215136884,-0.066339334,-0.411934055,4.89974295464142,-0.058580961,-0.180848421,-0.280173862,-0.422116362,5.19416669329111,-0.312366472,-0.174236724,-0.344827561,-0.206575755,4.79915964705657
-0.189569866,-0.291666679,-0.261224154,-7.43E-05,5.23782296624086,-0.266533971,-0.241564528,-0.199590267,-0.345671607,5.32560967562681,-0.390183402,-0.310252231,-0.277405665,0.109634602901733,5.22559932796964
-0.432674316,-0.333898595,-0.181485578,-0.018520365,5.24239212314429,-0.209201999,-0.293872287,-0.142049879,-0.404000716,5.2774384432965,-0.277693962,-0.318996583,-0.161743308,-0.198145527,5.05818795297935
-0.228075363,-0.238912878,-0.233944735,-0.163907865,4.27769225552737,-0.137880404,-0.309004344,-0.247852067,-0.177142894,4.04950018678242,-0.381007103,-0.251238367,-0.295431953,-0.214382124,5.99104674069313
-0.248584963,-0.296226232,-0.205547883,-0.011359283,4.60931015262555,-0.422200336,-0.300682668,-0.289054948,-0.189948443,4.76849996213978,-0.017354644,-0.265457349,-0.09603131,-0.499114596,5.67678190482221
-0.482461234,-0.25297071,-0.301241926,-0.005562982,5.92220849523685,0.119118999471572,-0.140280446,-0.148432065,-0.552499504,4.27080926218089,-0.171650949,-0.196460041,-0.26168953,-0.413869813,5.48055362559256
-0.179961262,-0.245767428,-0.164112634,-0.351053852,5.58446063463893,-0.448003536,-0.283985798,-0.423790496,0.024167716777655,4.63312218918865,-0.168394035,-0.222097065,-0.209549123,-0.212048631,4.32024504661778
-0.090040584,-0.245045257,-0.204704494,-0.327237899,4.38777228222194,-0.328392591,-0.110503599,-0.34398069,-0.166853508,5.48518144647278,-0.143008575,-0.194620692,-0.251814868,-0.60461629,5.72314968865411
-0.234958663,-0.292519391,-0.194371444,-0.176763486,4.29385394374083,-0.015203496,-0.158298013,-0.218726507,-0.692227272,5.26423377632769,-0.063944272,-0.212916129,-0.21457281,-0.308290176,4.28923565692592
-0.190883409,-0.173690971,-0.259581439,-0.202798934,4.72416383887844,-0.78585833,-0.442204349,-0.502514571,0.632669437504232,4.7561545447097,-0.115772093,-0.169830417,-0.277450972,-0.536294384,4.95751976210878
-0.151892958,-0.223696017,-0.198559925,-0.367337961,5.38062779948064,-0.397518574,-0.311233726,-0.273965309,0.0181144879232508,5.48925231353478,-0.219487468,-0.216196898,-0.18500344,-0.375083586,5.64609761359434
-0.453613376,-0.311598365,-0.321083969,-0.05277564,5.18950478602069,-0.595985406,-0.273164885,-0.377801007,0.21686961129604,4.94529248585869,-0.130935976,-0.197707745,-0.252606434,-0.160584532,3.89127525901745
-0.220255607,-0.175489988,-0.281977396,-0.271339613,5.71881776451899,-0.105683666,-0.174158073,-0.192084815,-1.265877484,5.27628474349954,-0.047043026,-0.227704197,-0.149801302,-0.44205646,4.89667239115537
-0.56065544,-0.313381923,-0.424350808,-0.036393927,5.49840637407367,-0.440996342,-0.38991901,-0.289022073,0.057305044259146,5.78357093292743,-0.106465406,-0.269507892,-0.202060366,-0.490852053,4.74185054686349
-0.491474207,-0.319068125,-0.373396642,0.529716618649744,5.19810431641983,-0.453680986,-0.268167593,-0.331527506,-0.214713872,5.79172542212261,-0.312823117,-0.262061152,-0.274616972,-0.410880787,4.86942763727591
-0.148125902,-0.279514411,-0.23662187,-0.403745093,5.70199078802426,-0.107006778,-0.214457253,-0.308719629,-0.48167497,4.66199558318602,-0.181797207,-0.241290187,-0.23342123,-0.369250143,5.23483451218383
-0.276025624,-0.328097831,-0.126257521,-0.169447827,4.4281202681548,-0.06048994,-0.20687758,-0.316602199,-0.278847447,4.49397792880487,-0.192238555,-0.214647146,-0.197144491,-0.478641617,5.25564830968217
-0.136559623,-0.192489258,-0.188174648,-0.307528785,4.71871577979403,-0.166351228,-0.159208287,-0.339207989,-0.312588688,5.16825107473505,-0.027531513,-0.196959138,-0.206206716,-0.304625764,4.20667307903465
-0.199591922,-0.315453919,-0.130647772,-0.526871903,4.9826390669053,-0.034810092,-0.159181658,-0.149360701,-0.468369605,4.88827625809029,-0.103489479,-0.139237026,-0.219161458,-0.360703069,5.52250489341612
-0.255921682,-0.26425242,-0.221523236,-0.360676336,5.87088820131185,-0.428970393,-0.376694729,-0.266864261,0.0805273664508008,4.14922792129563,-0.238980632,-0.209486319,-0.316251392,-0.124592333,5.09717099634491
-0.039545561,-0.121505139,-0.209324249,-0.517584346,4.86183404111262,-0.120867919,-0.292460396,-0.101518715,-0.505128053,5.45415758574565,-0.229540829,-0.30653921,-0.239182793,-0.285548161,4.62021124980399
-0.3160199,-0.363200403,-0.160685815,0.0713039107605492,4.86321376860895,-0.20804691,-0.176562204,-0.332438918,0.0140831187853168,4.24006849255654,-0.42360656,-0.336590813,-0.281738119,-0.082737314,5.70133063942915
-0.286507393,-0.414560128,-0.140908355,-0.086907657,5.06632419199977,-0.254902719,-0.269051627,-0.299646511,-0.119296645,4.3860539141722,-0.018749231,-0.232562701,-0.178718945,-0.639713722,5.0869808500315
-0.306676764,-0.160155695,-0.341373812,-0.077373653,5.88549617405446,-0.124781327,-0.219011804,-0.058306496,-0.36565904,5.74194612832954,-0.220456121,-0.277029504,-0.19529517,-0.29766246,4.6930307550148
-0.115286194,-0.167905579,-0.233928235,-0.452795468,4.62016406819081,-0.359077083,-0.329056116,-0.223026793,0.154280802758058,4.93094345382117,-0.153532033,-0.184640837,-0.168159316,-0.606479782,6.27569685192295
-0.391539384,-0.290816901,-0.278120888,-0.295815815,4.89330036989465,-0.340609337,-0.138895269,-0.447676608,-0.333515405,5.40650793063918,-0.020220473,-0.0642374,-0.214540799,-0.655107349,5.19434256994868
-0.372394505,-0.279311746,-0.311889296,-0.131944231,5.25690977535537,-0.169205432,-0.232792968,-0.156109899,-0.455715081,4.92966554883108,-0.297959054,-0.211102981,-0.239877368,-0.471104772,5.36331020144551
-0.160199578,-0.123354218,-0.224165838,-0.523105922,5.5533004944373,-0.123825522,-0.229464634,-0.192493644,-0.393107691,4.39228470211666,0.0706306288143252,-0.214855932,-0.160338877,-0.651053134,4.75058713288877
-0.383376907,-0.211650524,-0.310366566,-0.302859891,4.98763386750397,-0.339601498,-0.298215363,-0.250919969,0.0491909802150561,4.59102246388387,-0.42130125,-0.243126035,-0.292733955,-0.347065658,6.65313970054008
-0.139474493,-0.200713092,-0.261198981,-0.306055335,5.47398790670246,-0.410750358,-0.301868626,-0.307397628,-0.176878255,7.27250213749182,-0.326058908,-0.345590027,-0.165465265,0.0413482985170935,5.1863448697402
-0.392442634,-0.250308485,-0.314698667,0.041171875722217,5.93495331406807,-0.315876148,-0.230985093,-0.244514936,-0.141719222,5.05979282106753,-0.035679648,-0.122558251,-0.184027144,-0.639254801,5.6785373772669
0.0846665178833302,-0.245638347,-0.079414602,-0.623989273,4.96193526164736,-0.368590947,-0.251985871,-0.2632953,-0.017934836,5.4571544163366,-0.170410787,-0.160149267,-0.266245143,-0.589791581,4.67544402667326
-0.297570079,-0.231491288,-0.291819882,-0.561414762,5.15623947548699,-0.674035305,-0.412055752,-0.388383697,0.610612697893001,5.58837735244753,-0.468909427,-0.309737148,-0.279682312,-0.007062817,5.15588590460979
-0.392076122,-0.318926799,-0.367169778,0.123665025017066,4.56208345037204,-0.466120276,-0.424652026,-0.247087173,0.0531586203045486,5.66939809742485,-0.343710452,-0.158388214,-0.358681301,-0.151648754,4.90363077396019
-0.273395591,-0.317785351,-0.205484206,-0.166948607,5.24878028783538,-0.434324685,-0.252261418,-0.316127945,-0.143092595,5.70165474098437,-0.318415753,-0.23694317,-0.315185938,-0.058839764,4.66672975628897
-0.121695356,-0.287231761,-0.162877007,-0.047515718,4.55894949483717,-0.133963131,-0.252077682,-0.284380625,-0.208982965,4.60867578937868,-0.361341192,-0.23342825,-0.342497494,0.140074646243756,5.26873380849242
-0.159797197,-0.27146644,-0.21498731,-0.361794606,4.82985967455251,-0.089177478,-0.198911487,-0.232236109,-0.261034932,4.82850097478777,-0.331766531,-0.227877061,-0.313043771,-0.156331336,4.68323406893839
-0.49306672,-0.327549896,-0.283822858,-0.178578296,6.19588003078091,0.0196930864998043,-0.282296589,-0.066946348,-0.675542898,5.21345258323406,-0.439901422,-0.34564897,-0.228801335,-0.102677862,6.16338922394252
-0.067716565,-0.175860387,-0.207699154,-0.686249405,4.97625537110839,-0.30623006,-0.292358418,-0.209303063,-0.192982432,5.19259362936959,-0.081462997,-0.18169225,-0.145788644,-0.755322658,4.65280985314968
-0.232669531,-0.23987173,-0.212377468,-0.102120861,4.77781498772575,-0.329781084,-0.31962191,-0.331091598,-0.045236081,5.18598585608849,-0.040508459,-0.111367899,-0.166970964,-0.509906125,4.72400471305134
-0.202257179,-0.257548745,-0.20129869,-0.438696355,4.934109463,-0.368355808,-0.252929525,-0.307396453,-0.092088473,4.45595892801862,-0.444079904,-0.364501435,-0.268156369,0.0515306777512284,4.23175478264346
-0.270281292,-0.328689294,-0.168317733,-0.224818698,5.66751312591179,-0.081790714,-0.177738681,-0.260957895,-0.105529991,4.64524073682712,-0.413943796,-0.264445103,-0.325931587,0.0915924392347979,5.12551204692513
-0.143999565,-0.213975971,-0.205838011,-0.244710687,5.04769176479542,-0.162567759,-0.14620839,-0.249219173,-0.289043133,4.98010242615103,0.0205905951787185,-0.215890859,-0.15603174,-0.474138669,4.60425927377147
-0.231858596,-0.206696073,-0.230771853,-0.222285825,4.56926106556529,-0.595227319,-0.353944949,-0.329070986,0.340422895108787,5.32966329435414,-0.328968128,-0.186353787,-0.347965941,-0.094022472,4.33076747444953
-0.297630473,-0.29061018,-0.284858656,0.0345840333261803,4.280773389,-0.214355256,-0.210803024,-0.223504977,-0.499235883,5.07396814020843,-0.093445246,-0.194768027,-0.223640725,-0.412786531,4.59958814781684
-0.178748162,-0.144179643,-0.2365912,-0.283761801,5.28209611950613,-0.603580764,-0.47075126,-0.165130365,0.281930266130543,5.52698519439105,-0.21952311,-0.232471754,-0.280380258,-0.089659776,4.73461153851212
-0.286855434,-0.268417666,-0.247170696,-0.214711421,4.25800405088241,-0.178734626,-0.337610429,-0.210263742,-0.254341172,5.41305188034476,-0.11288603,-0.190659173,-0.194817033,-0.511839084,4.90136888969627
-0.187865133,-0.260611832,-0.227012658,-0.360380664,4.56497525820963,-0.426783187,-0.298952176,-0.292386715,0.0839876231672913,5.18665694732666,-0.019775552,-0.199089649,-0.060000581,-0.481163638,4.54794403567081
-0.032213473,-0.242475901,-0.137717898,-0.401262635,4.54902154962043,-0.235704987,-0.351920466,-0.200541825,-0.276940985,5.5621672067294,-0.161833902,-0.16479535,-0.162895002,-0.499088441,5.08304278887244
-0.33483662,-0.266754507,-0.329414129,-0.084056815,5.31966314670805,-0.458419358,-0.29527896,-0.292168288,-0.305171305,5.59220361055617,-0.369453635,-0.375458637,-0.242366891,-0.114182009,4.19951343082974
-0.069383061,-0.238827798,-0.208086428,-0.404980517,4.96731356571751,0.0322166670506702,-0.04942494,-0.183435144,-0.700846612,5.16667693054059,-0.295187654,-0.233640855,-0.282287156,-0.340301967,5.52251261409533
-0.31561666,-0.217125527,-0.328454079,-0.446709343,5.11033894039377,-0.386575337,-0.397432976,-0.12339518,0.0395716439595855,5.32400189764227,-0.201401003,-0.204516596,-0.299703845,-0.153563188,4.37955336347504
-0.342388095,-0.323349645,-0.240762665,-0.813674128,5.75946243329403,-0.168346806,-0.310654838,-0.1883724,-0.039760992,4.70553351158792,-0.369169916,-0.349929595,-0.322303598,-0.026030861,5.74296701744234
-0.080553704,-0.228233071,-0.161433682,-0.403203997,4.82687191556982,-0.098297121,-0.121124064,-0.28336849,-0.392123409,4.99841277624461,0.149813034053733,-0.072201067,-0.157569191,-0.770256353,4.52535303153996
-0.334888139,-0.189649084,-0.28604442,-0.341010902,4.79308312518891,-0.225142928,-0.241997248,-0.187014204,-0.456747437,5.05678071324858,-0.314077613,-0.215987957,-0.246819959,-0.279477991,5.51139039768581
-0.339430974,-0.241937053,-0.344538642,-0.218852299,5.46141851705298,-0.160986584,-0.327539485,-0.207275131,-0.286751955,4.10196508559675,-0.333443948,-0.281977787,-0.240336112,-0.386186138,5.15061585148798
-0.137718044,-0.240906194,-0.163733355,-0.510147132,4.89072978863283,-0.257331246,-0.178042628,-0.307477085,-0.304199243,4.74098978480482,-0.481725168,-0.301417375,-0.333146335,0.221451423261801,4.78831195410298
-0.310840602,-0.241087126,-0.29774278,-0.284392335,5.84594167959915,-0.082469108,-0.246311044,-0.167574126,-0.537754194,4.89277663096561,-0.27687129,-0.296019936,-0.276503537,-0.36679245,4.61321088450742
-0.442439423,-0.315894623,-0.21627236,0.189933850314186,4.40156092442376,0.0379229931419209,-0.145869746,-0.256469971,-0.499804166,4.57458855192721,-0.031999233,-0.119621539,-0.108919685,-0.460846803,5.30967128782774
-0.299721649,-0.365206253,-0.187440701,-0.193789074,5.43722073401643,-0.232381661,-0.210344348,-0.300582034,-0.341172196,5.16069618607215,-0.027938867,-0.186409106,-0.180105343,-0.368595038,3.75793351912183
-0.074630294,-0.160645333,-0.194037359,-0.760197459,6.42026302566557,-0.4259127,-0.309150029,-0.311148478,-0.11820452,5.04235656729273,-0.251014046,-0.170022376,-0.309466592,-0.123581793,5.96093150895099
-0.16423915,-0.140765557,-0.3095926,-0.318353965,5.48454596034998,-0.416133589,-0.150418839,-0.393101717,-0.273910796,5.86150658028737,-0.452211549,-0.343273426,-0.154761138,-0.101952578,5.74743049464071
-0.165874714,-0.220770483,-0.242130363,-0.399612022,4.88233596921611,-0.118767578,-0.328131754,-0.228897348,-0.362494032,5.89449422272374,-0.346459211,-0.248480074,-0.207847926,-0.162469017,5.3403570576008
-0.294940468,-0.246738652,-0.318199617,-0.316535111,5.35508427202787,-0.284813222,-0.332227116,-0.173712885,-0.102194204,4.78754109944354,-0.15093108,-0.180925483,-0.119010473,-0.861008635,5.37925994086155
-0.54285824,-0.389987283,-0.270610598,-0.012992537,5.50187446947759,-0.20047354,-0.369750653,-0.123725946,-0.883587517,6.17182799478035,-0.287946638,-0.370972895,-0.250327595,-0.081365273,5.70034734335937
-0.419242654,-0.285998868,-0.243488234,0.00223925732037205,4.56141219541878,-0.201824251,-0.198767799,-0.311263258,-0.217912195,5.32344720109216,-0.047695381,-0.245500899,-0.198091496,-0.291919968,4.09015090086623
-0.1008753,-0.213943576,-0.169899681,-0.254912948,5.030495558,-0.02965887,-0.042904938,-0.299024292,-0.357331414,4.76139894457978,-0.258262033,-0.22599436,-0.241885676,-0.221204471,4.77197192232327
-0.021681568,-0.117382161,-0.146482846,-0.631264663,5.21053409143134,-0.013537514,-0.172109345,-0.229105683,-0.528219876,5.08169466010782,-0.304740176,-0.40563307,-0.077801435,-0.310041967,6.11837646279814
-0.449574932,-0.365776353,-0.274339998,-0.305736196,4.88747968377514,-0.370755419,-0.195023671,-0.363984005,-0.358418723,5.67387651323508,-0.347076617,-0.218352404,-0.285167961,-0.043768131,5.89481568891824
-0.080168425,-0.223522222,-0.226651427,-0.295171245,4.77358513792882,-0.278093373,-0.210033212,-0.165082247,-0.47758915,5.4225240851847,-0.242446354,-0.142609073,-0.358453289,-0.102969155,4.91469591018155
-0.257478354,-0.303351868,-0.223832908,-0.074088249,4.76188453478435,-0.286331919,-0.242884683,-0.302667524,-0.194369345,4.24991411090008,-0.333872069,-0.263175859,-0.274607969,-0.308966191,6.18614561284026
-0.320816194,-0.260383892,-0.256885283,-0.411444307,5.97818155804151,-0.211240264,-0.225782426,-0.2041051,-0.117808064,4.78626704153427,-0.703683545,-0.445109024,-0.329271455,0.441152693678518,5.54993549858463
-0.460011805,-0.296744323,-0.306314073,0.131171558550127,5.34246141412571,-0.208530491,-0.125551595,-0.30037314,-0.378170683,5.18817254362681,-0.428534121,-0.330486643,-0.231213647,0.00117648066254778,5.84672550595883
-0.341101282,-0.266742813,-0.267731014,-0.236751334,6.17680777754935,-0.400819562,-0.324634979,-0.269486496,-0.284272822,5.49701287527245,-0.278258847,-0.248162959,-0.238031053,-0.329984458,4.94361706948584
-0.313653844,-0.306206066,-0.242388519,-0.163848816,5.40871089087004,-0.249206193,-0.222051169,-0.221651469,0.00741067836885821,5.63127634501796,-0.303881807,-0.239547078,-0.326287366,-0.213272517,4.81690480883948
-0.150892527,-0.137877114,-0.202366048,-0.625125346,5.45613992843152,-0.177027466,-0.206155335,-0.258181863,-0.131716345,4.9843701734074,-0.031919453,-0.206648725,-0.234631881,-0.556908397,5.89835652795756
-0.524699723,-0.312995618,-0.275400293,0.0959665742227614,5.21507812195279,-0.247891089,-0.355444777,-0.123723031,-0.48153148,5.47363409524857,-0.003833054,-0.252175593,-0.106192991,-0.684809195,5.38162224748723
-0.083759248,-0.203524464,-0.153654602,-0.469240189,5.29756914710229,-0.534650941,-0.206401154,-0.449946861,-0.000823677,5.90879524667237,-0.436670565,-0.395282686,-0.266276102,-0.507994336,4.97352917593688
-0.535084993,-0.291121112,-0.321044038,0.117884722576791,4.50356563143373,-0.491319064,-0.324416307,-0.445631319,0.140790393795449,4.92527167723881,-0.225294587,-0.281326191,-0.232201723,-0.362629575,4.7807201546079
-0.323205683,-0.266408028,-0.249007738,-0.165014943,5.67879781171409,-0.486837892,-0.328067185,-0.261790156,0.0243506105950478,7.13434778927962,-0.217649404,-0.22033041,-0.238403263,-0.408709986,5.78681512016106
-0.325881624,-0.245581056,-0.259315357,-0.269897663,5.31657711036937,-0.2031902,-0.172357179,-0.239288881,-0.239847529,5.10047797562583,-0.258512189,-0.212304156,-0.343528076,-0.215834724,4.78311908102512
-0.287140611,-0.345923994,-0.210825095,-0.132986642,4.38171831350744,-0.30794304,-0.151713165,-0.36761225,-0.106532349,4.8752594450204,-0.163072193,-0.185346733,-0.29053633,-0.391304294,4.82571411170795
-0.296089907,-0.326237421,-0.256933078,-0.207971235,5.39577616804759,-0.023914622,-0.285030428,-0.141826389,-0.521530143,5.33024967217612,-0.279330567,-0.192771349,-0.281384505,-0.221125125,5.37728513075416
-0.152409554,-0.197056517,-0.170804435,-0.396007029,4.57100751378324,-0.264517532,-0.282593145,-0.240508866,-0.044379675,4.9435423612292,-0.160779503,-0.220942767,-0.204329832,-0.317748027,4.9143709755038
-0.300726403,-0.264856995,-0.210997712,-0.337714773,5.03659158152892,0.0952737476388506,-0.184915919,-0.179797023,-0.474974736,4.2749940208888,-0.366337416,-0.255101116,-0.260279068,-0.434807404,6.63521596484155
-0.340840245,-0.197109373,-0.316026748,-0.193183977,5.20042818963344,-0.148451822,-0.275857887,-0.14868216,-0.463680094,6.37482547676247,-0.119062413,-0.137309019,-0.279604758,-0.377867897,4.6156992596612
-0.270823353,-0.260669381,-0.278574879,-0.321387544,4.95971844205665,-0.302974233,-0.279669,-0.233432511,-0.23365792,5.10534977888942,-0.300147943,-0.325689839,-0.208134948,-0.259375706,5.29148019929992
-0.085139949,-0.205690322,-0.170454442,-0.472566912,5.58110694849944,-0.181551133,-0.212409156,-0.171312573,-0.69039424,5.66525571527527,-0.091729933,-0.184941751,-0.174215356,-0.862285724,5.73463945510262
-0.393291224,-0.302671587,-0.251411134,-0.004808393,4.70344528995652,-0.405623971,-0.362175884,-0.282237804,-0.151486207,5.02308592870313,-0.491967317,-0.298198575,-0.349040172,0.151919300825358,5.5475204088802
-0.458544686,-0.314758676,-0.366127274,-0.103008725,6.19979025350697,-0.314978004,-0.173447234,-0.351419451,0.0161474667675756,5.06295892862557,-0.096971377,-0.192911211,-0.22756315,-0.131730638,4.19870774627046
-0.160964029,-0.261164696,-0.192257135,-0.555882176,5.27192845810312,-0.462235731,-0.257917858,-0.427146814,0.0201116179200523,4.848752026,-0.491028717,-0.376756855,-0.25971102,-0.081252513,6.82189780043682
-0.147667822,-0.237313365,-0.159509496,-0.472832027,4.76833086978846,-0.582918182,-0.321114781,-0.369806824,-0.131153707,6.08207078429334,-0.250990822,-0.298305019,-0.157229632,-0.368800355,6.13280783574695
-0.106190719,-0.178211957,-0.175068171,-0.708764669,5.81958197148086,-0.438334742,-0.283665955,-0.368441265,0.260210669647249,4.06756943825692,-0.070325717,-0.22826892,-0.169133159,-0.404822216,4.10022443775289
-0.056212577,-0.120501907,-0.294059614,-0.608629196,6.26824650841659,-0.094214529,-0.131925895,-0.157676464,-0.624178425,5.16992889771979,-0.299303455,-0.289685367,-0.125691696,-0.150944441,4.94229356148465
-0.336073213,-0.21837226,-0.28524384,0.0472059646272781,4.72169148467338,-0.555791094,-0.385135912,-0.28369947,-0.111961574,5.87550777585343,-0.194215007,-0.238414884,-0.164998581,-0.466968132,5.36329050127141
-0.326681814,-0.307711395,-0.261916704,-0.119823452,5.93744569312589,-0.071418222,-0.174014898,-0.281852379,-0.464568578,4.70536989040747,-0.209466203,-0.274892469,-0.181468259,-0.374316643,4.71869884763502
-0.304813318,-0.18544471,-0.253817965,-0.183996389,5.41433705740025,-0.023908885,-0.18563077,-0.1779445,-0.488217795,4.76371572333841,-0.250730019,-0.345489585,-0.182646048,-0.357488919,4.97877413393737
-0.422540336,-0.359661422,-0.326368863,0.172582689929375,4.69675154525437,-0.359074921,-0.287075697,-0.209991988,-0.233178609,5.03920744460423,-0.430351161,-0.241535828,-0.340136423,0.0161980936454148,4.60625880853093
-0.058779396,-0.183260467,-0.232857128,-0.834299835,4.9510133014107,-0.465454033,-0.312740926,-0.363174046,0.207257403271792,4.84198783312258,-0.105961683,-0.288279204,-0.217550478,-0.573795747,4.92586170984472
-0.106324404,-0.055802418,-0.171298852,-0.513717082,4.76615591845735,-0.373248238,-0.314866669,-0.298122586,0.0325469371704507,5.05334788377209,-0.02024571,-0.220584294,-0.142145776,-0.368117533,4.52650235679774
-0.233941049,-0.359109907,-0.136684848,-0.362266468,5.51780819359056,-0.165459194,-0.221828565,-0.126931204,-0.527041612,4.32005690476685,-0.505025297,-0.261568083,-0.307454066,-0.085591347,5.36587489817951
-0.188218763,-0.234719525,-0.333534769,-0.230174792,4.75394364285475,-0.629269382,-0.382805545,-0.489484439,0.577490213280826,4.8904112433626,-0.193853241,-0.105226169,-0.27609718,-0.451686276,5.04429711074171
-0.331489196,-0.231205671,-0.323250774,-0.172044832,4.71565222219734,-0.15235617,-0.177330871,-0.257794058,-0.219828482,5.21292680431327,-0.069241277,-0.271251607,-0.160684077,-0.308105887,4.73829856963984
-0.335917556,-0.364767754,-0.226916882,-0.136446416,5.76655146965171,-0.330635054,-0.299016418,-0.317333334,0.066929654994611,4.98293464785703,-0.286733465,-0.161896899,-0.28739582,-0.047691595,4.38888475772828
0.0282766639583884,-0.172156507,-0.060500667,-0.85166925,4.6929647079556,-0.553212176,-0.355212377,-0.344548449,0.0673504513854785,5.10908437898018,-0.254221894,-0.273101911,-0.244855153,-0.435155885,5.25476061335011
-0.394101324,-0.338001031,-0.268855132,-0.188357274,4.94674812772291,0.0854496347340902,-0.179342653,-0.105244247,-0.666595326,4.2923983957141,-0.305702524,-0.219748956,-0.241558142,0.137006751491609,5.26273158508386
-0.270944904,-0.238132991,-0.201548463,-0.418581582,5.97448474322961,-0.232893551,-0.258648079,-0.210497149,-0.437251992,5.38125719035938,-0.052565272,-0.237054439,-0.127663512,-0.818420902,5.19209458815721
-0.173766523,-0.271245241,-0.328140266,-0.364661284,4.55616472385007,-0.212825939,-0.048996282,-0.390154942,-0.68199683,5.85065938684689,-0.291059256,-0.280247599,-0.184412985,-0.188964125,4.59100288265811
-0.1325146,-0.178134514,-0.188753952,-0.308573423,4.44675106702184,-0.059642012,-0.172727662,-0.205286767,-0.479777149,4.76121498023943,-0.527859642,-0.364634768,-0.330910014,0.0754203756379427,5.65373161768561
-0.48309531,-0.410450569,-0.256609986,-0.2729784,5.1268892882601,-0.239893509,-0.355150747,-0.047575304,-0.920923192,5.6716486784093,-0.564546579,-0.339725569,-0.319718333,0.0442539918995891,5.17573594153762
-0.109381811,-0.281040089,-0.086781965,-0.50674399,5.28639668072052,-0.587839897,-0.338499086,-0.497813414,0.513304427904898,4.85044000330105,-0.097680143,-0.132640788,-0.197296373,-0.521350571,5.11113744174129
