MCCL,,,,,,,,,,Naive,,,,,,,,,
hat_sd,,,,,sd,,,,,hat_sd,,,,,sd,,,,
beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi
0.17486568233757,0.0701408041914196,0.0994303682287532,0.226213944794996,0.746092071886854,-0.428224686,-0.222789575,-0.444411201,-0.022205015,5.78082457314769,0.126448272552345,0.056102853561037,0.0519874465944476,0.204922565195237,0.567144267411752,-0.492258772,-0.28084318,-0.272092631,-0.029344309,5.29664238883296
0.203120338480772,0.108616855423812,0.0854421829843025,0.284295522303746,0.647241540776721,-0.342978383,-0.334514229,-0.307365468,0.254504260652398,4.71557104594323,0.12186118490974,0.0450600871708241,0.0613882953404721,0.222256820439099,0.459766716976255,-0.162911612,-0.193273882,-0.080132491,-0.274554582,4.75640575581849
0.213178397722364,0.0841025808035953,0.110597702776161,0.32914880996798,0.696711322863607,-0.6022742,-0.324073145,-0.345505492,0.0508988062405054,5.87267316437919,0.119609804420106,0.0546028833205081,0.0600644889447999,0.221104192343635,0.645534861296609,-0.207729407,-0.228261761,-0.175962,-0.880220427,6.38654042852135
0.168369887595199,0.0913638342217527,0.095036761441508,0.313113074883432,0.564490597544427,-0.272800266,-0.275840503,-0.20808217,-0.259374825,4.65897307507204,0.126660087509496,0.0624739199687323,0.0477608060547827,0.243057012984802,0.576018701542311,0.026922125522808,-0.134317268,-0.084386258,-0.855036578,5.15332277958433
0.202649927986864,0.0706825204932992,0.111514571955707,0.308416284185634,0.70537245479147,-0.537857971,-0.232802075,-0.432276753,0.220179976606704,6.04216046152971,0.141451197284717,0.0549778472260848,0.055275003894068,0.27713192769056,0.524128298357096,-0.195985287,-0.234627648,-0.207561513,-0.541830714,4.68442731747551
0.152618915719525,0.0818670972994483,0.101274461391241,0.262721400861104,0.532110805237069,-0.281450498,-0.139428292,-0.317958667,-0.227197623,4.2826630569797,0.138598648718252,0.0688551350468381,0.0631996044461213,0.230111230725511,0.493604265613794,0.0280230518415033,-0.210947828,-0.099923876,-0.673917779,4.21935076856555
0.148822200381558,0.0982569404771437,0.0571352618543514,0.22907053102951,0.773879667999032,-0.411260117,-0.374198873,-0.243869545,-0.059421113,6.85823006222589,0.155607124385215,0.0642455324830409,0.0772240936761397,0.243334081094667,0.631438657776137,-0.03584529,-0.260600748,-0.170551112,-0.604983393,5.21927050247577
0.155810504492261,0.0733370877375262,0.0687842482667806,0.245283023804203,0.582115435190153,-0.114891764,-0.196420724,-0.191031445,-0.420091101,5.06224645536465,0.14171170997987,0.0629332878254001,0.0571451450512997,0.21775408983162,0.58424060484227,-0.105025887,-0.232558249,-0.188558463,-0.484194178,4.89535560381314
0.153528323277998,0.0957595956072606,0.0788119688588909,0.239884363233294,0.693687013564622,-0.352441053,-0.248547817,-0.22138818,-0.355199125,6.16428616893671,0.123569386543441,0.0567845830818786,0.0504639238473754,0.230862809977704,0.65530806365115,-0.227948703,-0.231008922,-0.186429146,-0.399812351,5.77621594089153
0.164517191789289,0.0729887037118593,0.0745166245363889,0.310351048337379,0.540171781606487,-0.339485877,-0.398766007,-0.227062317,-0.14606495,4.74068545369552,0.127951776155237,0.0592226970958681,0.0663734442323282,0.217879220090253,0.549713746122962,-0.226049596,-0.217646443,-0.179489051,-0.490825146,5.14335925717817
0.120497544818517,0.049362896877074,0.0825784728300561,0.232266335104614,0.503648101736641,-0.07530097,-0.17393066,-0.188270028,-0.438437942,4.57362857288133,0.120891722673712,0.0538319953543059,0.0552551996415422,0.183368635753118,0.520805436598533,-0.137277976,-0.232406139,-0.138119602,-0.090841039,4.60281473539689
0.153397704537585,0.0842196860801714,0.0664535886259845,0.251944048771946,0.606106349125292,-0.252540738,-0.2006902,-0.280008673,-0.322407322,5.78852203004903,0.124796576091536,0.057663608157336,0.0661746963240566,0.229727265648756,0.503323473613131,-0.096043478,-0.156184282,-0.230814278,-0.303780337,4.32420872629288
0.14891575527631,0.0742222222137342,0.080931171368221,0.236789499773664,0.515185007041713,-0.055347077,-0.157369316,-0.270914366,-0.512111548,4.19016642817225,0.154080472590052,0.0712415262922276,0.0589257381277929,0.238756060061925,0.504358216478558,-0.275092589,-0.234228609,-0.229812449,-0.195017939,4.54187475957888
0.142439886259687,0.071214956613047,0.0763536527269532,0.271892764765993,0.742397824007414,-0.260704743,-0.391029816,-0.100239921,-0.169711485,6.0580688294157,0.132697436201369,0.0578384567951894,0.0562177734766866,0.20282260657336,0.673986176672402,-0.323687059,-0.200004495,-0.24509326,-0.085867387,5.57068341622713
0.212808682960946,0.088885681453937,0.0971244824100346,0.313201161981165,0.651275476429969,-0.271456659,-0.277166239,-0.29641923,-0.212703297,4.88425353052997,0.130408927746569,0.0525723026322137,0.0642314136340151,0.234058212680021,0.431947042571055,-0.064885633,-0.240140939,-0.177527251,-0.47190989,4.10907546863495
0.173393897282556,0.0662180785118595,0.0807719640691719,0.285957271418184,0.531847787968281,-0.052916005,-0.087978982,-0.337313855,-0.241005309,4.35257660076368,0.120221491273541,0.0594613491330164,0.0567624021316134,0.221727277586653,0.584685418439272,0.000629971260504601,-0.106464569,-0.167309545,-0.715345673,5.51567657858902
0.179971992331326,0.0820951685591211,0.112321750713051,0.283908238635177,0.755002522507806,-0.517200534,-0.407104508,-0.309657416,0.092858204489018,5.17606153583999,0.137417684709207,0.0532522279447591,0.0573838109206325,0.225598247668258,0.567955383297392,-0.211512501,-0.131897406,-0.215931008,-0.34050475,5.09107515370724
0.187966320427367,0.0832949350732864,0.0894717374128855,0.304499674506909,0.672681635291989,-0.336336428,-0.267729997,-0.240407908,-0.461107178,5.47662698974739,0.142308561253258,0.0682825569194976,0.0675841418548627,0.266279481463028,0.522295031086781,-0.053219952,-0.207706402,-0.082217652,-0.610291394,4.41207295485235
0.148422373002571,0.0760394264433184,0.075357732007253,0.231709643966179,0.673757836925341,-0.53477296,-0.332510882,-0.291576923,0.0707615976112179,5.91230577174635,0.126716248276483,0.0552102380448243,0.0606196883173903,0.185909880911603,0.617051532604488,-0.318417918,-0.272483461,-0.179854666,-0.349656096,5.65487002121884
0.136939144090345,0.0573436380040112,0.0764478170718894,0.226408921512159,0.679442202369991,-0.215401376,-0.302928551,-0.227805109,-0.328542295,5.64589280489247,0.130709626846047,0.0555689234920696,0.0455741379086737,0.212571789701513,0.842896593691367,-0.429717793,-0.247258981,-0.209170516,-0.203397302,7.26570057539625
0.151026003209533,0.083380392146044,0.071126431638521,0.242891161579752,0.7055398284587,-0.260176251,-0.338607697,-0.227612698,-0.171836617,5.50143471924085,0.124429959071527,0.0547562889607884,0.0474180352174965,0.218134017153481,0.687917473216476,-0.231345712,-0.225834303,-0.23493106,-0.810778984,6.89297423676841
0.157313835746774,0.0945850135198274,0.0645467587511707,0.256664225403601,0.749644625399849,-0.275867357,-0.146770554,-0.290489829,-0.361955732,6.21918116721737,0.188567439205332,0.0803007288796272,0.0797657544115969,0.299836786871989,0.626926546073571,-0.252817282,-0.15721311,-0.238868727,-0.33977422,4.99673986320012
0.155385390106424,0.0875698543645473,0.0643319697348351,0.276930863935575,0.520265246604745,-0.135816816,-0.166487714,-0.258730229,-0.534858867,5.24714942388605,0.156555949711183,0.0578053805297047,0.0678070785573842,0.241608210429447,0.649952351792939,-0.323926097,-0.336322784,-0.189472298,-0.370138043,5.19979406575168
0.124507673218443,0.0722072636828657,0.0725868369630301,0.23188640296415,0.587481950289728,-0.209025026,-0.264891859,-0.185384744,-0.480862328,5.33357275504965,0.157003340372342,0.076312004798196,0.0574113152064317,0.253256177815193,0.598700396112645,-0.073575146,-0.258439144,-0.081260496,-0.611893381,5.80667075435433
0.156717300306408,0.0768332098428101,0.0716536688998964,0.273778537188749,0.651320880841934,-0.071577114,-0.123906863,-0.268163975,-0.555759597,5.29870474453516,0.135785393081037,0.0542870404117464,0.0598115218105815,0.234124525440858,0.612188888606007,-0.26848611,-0.218444142,-0.270941846,-0.14838703,5.01212434654312
0.157083661926304,0.0639184964787139,0.0643791870716334,0.221303041017688,0.682809009224274,-0.290384603,-0.322219482,-0.176861589,-0.258378175,5.20554491358916,0.121106699865288,0.0514518696201366,0.0470789403504821,0.223912388953967,0.571725393088561,-0.188279763,-0.168691472,-0.281417653,-0.719464581,5.71621584322031
0.169544541854325,0.0822961078894564,0.0684799152582909,0.28441173815778,0.655736031782832,-0.316194339,-0.193044139,-0.384287718,-0.306644557,5.79784949712926,0.146641684591805,0.0632627785618354,0.0654551739940614,0.267372328007028,0.596016257369029,-0.241747029,-0.189233839,-0.177538694,-0.293127075,4.99745489229923
0.167738461718328,0.0884204505579723,0.0791547147309193,0.257802898337915,0.465352207682989,-0.284044542,-0.179268728,-0.297357896,0.0618789841433026,3.7113905633235,0.134169637583846,0.0593609290572224,0.0624404041461916,0.248526083750959,0.528371589926774,-0.083166098,-0.162140056,-0.211258038,-0.579821102,4.88673956899809
0.156247620130801,0.0638681027033838,0.079837660270306,0.311371991463624,0.565206123128167,-0.380246954,-0.24246695,-0.371400211,-0.052499664,4.9879803058588,0.109922185235378,0.0565537838186391,0.0500705717630056,0.212561350251886,0.631944483907631,-0.044070815,-0.087857669,-0.224630236,-0.794722176,5.83962142580731
0.15007666792184,0.0798675160764362,0.0782694094251729,0.289172528692603,0.55784649891892,-0.338956493,-0.256112825,-0.25203334,-0.064023064,5.20147619822238,0.131221551819554,0.0509176542434736,0.0601022644742326,0.264547876783379,0.523625561214468,0.0116224511856624,-0.154410227,-0.132513585,-0.53741948,4.6065687488339
0.127774015395766,0.0692477960149147,0.0660277992388723,0.226420288651569,0.628073637900565,-0.070051599,-0.252997646,-0.151579073,-0.660768635,5.40201918841768,0.130824202107842,0.0505123895295449,0.0474920121619509,0.199554993794237,0.490634736817517,-0.20415093,-0.238376722,-0.261479544,0.0179208078804296,4.20300763310141
0.166448412101624,0.0825382671871874,0.0870040425199546,0.253210175467527,0.594652211712176,-0.223326277,-0.201509377,-0.228108194,-0.550199825,5.1626281861461,0.156766797280375,0.0666813435473605,0.0578027629694083,0.24845197219493,0.47536971796766,-0.384726246,-0.272612686,-0.256452359,-0.040936692,4.29822837178502
0.206767302772018,0.0854130465862491,0.127486185086449,0.332501265333286,0.521801747437987,-0.170884377,-0.266993012,-0.152922809,-0.365644023,4.5716551239037,0.103140685267419,0.0493369027703184,0.0501568191735842,0.19373440144854,0.611488196508928,-0.054810585,-0.151491062,-0.23361339,-0.471193566,5.2059392109294
0.161908208611222,0.0587909668844267,0.0584193873383898,0.257298076526263,0.533209062763185,-0.150870444,-0.264737817,-0.239554719,-0.331534578,4.9916271929804,0.131069681008585,0.060701770066697,0.0556948249861481,0.241929983616169,0.530745402192779,-0.132691853,-0.202968817,-0.132906346,-0.463312661,4.73265618519771
0.157234521399251,0.0871208905500666,0.0805809124592197,0.235641123686673,0.550157953644119,-0.148443147,-0.378815731,-0.200706207,-0.339935173,4.85210122345648,0.138775784552301,0.0656748935960337,0.0698157661682813,0.239033036670228,0.586961408618013,-0.156945073,-0.165582244,-0.28364447,-0.418955925,4.85917039150337
0.170927672795712,0.0804598927828393,0.0795259405963511,0.266675929632098,0.540638275567203,-0.013669492,-0.131525804,-0.274180892,-0.639278721,4.70937414588872,0.127197020649573,0.0524918371324925,0.0584125297212929,0.22247640705753,0.6191326292388,-0.165457846,-0.174612474,-0.211997672,-0.30518017,5.07265615791912
0.151452391031064,0.0779958154675728,0.0800809208621669,0.221010712186349,0.612309689591265,-0.122679018,-0.279283291,-0.236459679,-0.303956645,4.74936166121886,0.128292315010092,0.0622746315622272,0.0662146369119282,0.223922370749816,0.508074241880492,-0.129871427,-0.264598272,-0.142350402,-0.578548427,4.89443285258037
0.203296833544828,0.0979500349037813,0.0653650997278143,0.319745125874183,0.619771594190861,-0.495045339,-0.237532945,-0.357581805,0.142394443811584,5.27017636806412,0.146935278423163,0.0626444488495296,0.0709416498519732,0.242670945558453,0.449935849510075,-0.10679719,-0.258439934,-0.163726681,-0.475959723,4.11278649246247
0.154714597974399,0.0628952889784026,0.072395128680169,0.254894179504838,0.592184976374435,-0.220465935,-0.233409524,-0.226310997,-0.162499865,4.87865780790399,0.153258362501041,0.0549873144680958,0.0685194239732304,0.248827770682041,0.578305437711328,-0.250374553,-0.275706027,-0.247553701,-0.38824645,5.2739356537825
0.150616129007545,0.063252096918479,0.0744389395817454,0.304059250239076,0.627180904240865,-0.458361937,-0.226185248,-0.347618833,-0.479406659,5.94885775697929,0.188883409518198,0.0760121440203987,0.0608124834301611,0.336349876907851,0.640788771384015,-0.228172316,-0.187764347,-0.169285161,-0.318722346,5.01590457526286
0.130207155950227,0.0753308952563118,0.0716748544653795,0.252682959234011,0.568626544306192,-0.067298745,-0.174648601,-0.260141658,-0.345678678,4.7806998673565,0.138443053703082,0.0557197905464027,0.0698079657206069,0.216322243789695,0.483673308502019,0.0205415131261635,-0.127644111,-0.168397268,-0.372967742,4.45127711593968
0.165752337545556,0.0818070409486825,0.089580543075804,0.278227725910616,0.612388729601675,-0.292987646,-0.26658759,-0.327422088,-0.209066388,5.48199357844445,0.127451880690778,0.0460002613918943,0.0517813611756526,0.22651255559647,0.47531052510228,-0.025768388,-0.218834557,-0.16619903,-0.439700374,4.64934582994068
0.174936416203306,0.135451158849336,0.133311798373537,0.257693287502618,0.603867463128443,-0.345854434,-0.212064494,-0.276676854,-0.088715473,5.1123425568082,0.153829801849201,0.0564171837996036,0.0722548395095823,0.221457862258985,0.673123534575358,-0.274062406,-0.274571978,-0.149180828,-0.177845226,4.82187654534643
0.1533093207379,0.0897279885872003,0.0935952194214988,0.266419155613647,0.634331072671763,-0.404534661,-0.339664672,-0.284074083,-0.235109145,5.47242039037498,0.115797273949266,0.0535708782316492,0.0559700937006217,0.211292312935919,0.569726569823448,-0.11727713,-0.192819149,-0.19068783,-0.319288323,4.9069659626342
0.234430970600507,0.111385708814996,0.0799264496487258,0.357831074945882,0.646492763233593,-0.341675728,-0.319213312,-0.283177334,-0.328714152,5.08061464771051,0.123517840603323,0.0558099936282725,0.0599579164524884,0.219388609285572,0.516981971688115,-0.189255573,-0.200467886,-0.262073409,-0.321853818,4.61744572883715
0.21234434480937,0.0858505745926091,0.0905896980624188,0.337376815847994,0.719387188299722,-0.227172389,-0.215325031,-0.195300442,-0.385056143,5.14491487409948,0.104922463846688,0.0421870422274112,0.053931412577974,0.233299136954676,0.67497052370701,-0.334943686,-0.173314641,-0.275123432,-0.443647118,6.24926191867414
0.140455989785453,0.106303667015065,0.0976607253252087,0.282520079706948,0.582102674720777,-0.084017742,-0.179635729,-0.123785506,-0.812256825,5.39883587025402,0.119675699437744,0.0513050068186559,0.0631105736359636,0.204742836866511,0.61626908795236,-0.050975336,-0.14928597,-0.227881159,-0.477926675,5.52332580180464
0.173136344534541,0.0844378059734141,0.0830401452798495,0.311214419688807,0.540782412894963,0.0454797040240692,0.0439134267329691,-0.267468718,-0.799778779,4.03530913149607,0.146364117460036,0.0637777009212348,0.0609753730188855,0.23821519384047,0.534161992820949,-0.327469922,-0.263355213,-0.369922702,-0.048864127,4.97820845405074
0.15648118152772,0.0671104612189095,0.0677681888261523,0.275368924149045,0.749789834026558,-0.466413185,-0.224471728,-0.330415776,-0.086216609,6.02616766215738,0.143178474587579,0.0774754672753564,0.0678672555003152,0.246464315518641,0.450176760032264,-0.254577476,-0.176726695,-0.25888639,-0.152199166,4.14844338543995
0.132108178567609,0.0565142491609875,0.0640873125051912,0.220636554105831,0.558523034645802,-0.135341,-0.322651479,-0.128400501,-0.223422042,4.97168296323417,0.127666932091376,0.045302550339802,0.0526160878158139,0.21744707880899,0.652323764081847,-0.397113055,-0.317268294,-0.185479607,-0.225187207,5.57081109411029
0.110858203811954,0.0542667677863494,0.0627381920225164,0.206175561693807,0.621027723785159,-0.370139734,-0.194996127,-0.344682336,-0.07990286,5.16756428736622,0.135526535411409,0.0502561250401695,0.0581071425651883,0.222965879178695,0.590573515629173,-0.052441747,-0.215228848,-0.125702969,-0.527567322,4.93502462569294
0.148900667569675,0.0899074573697428,0.0851239651234052,0.278477005314164,0.637843315106316,-0.146757798,-0.206556793,-0.177386184,-0.574210977,5.58403650553787,0.127106021565047,0.0660671061887299,0.0607484162152236,0.220998671522072,0.673961733284853,-0.134226004,-0.177194973,-0.183788858,-0.495840096,5.8863935079067
0.120705876382131,0.0574481247179317,0.0719724062110283,0.20813817603301,0.636718315670165,-0.043536213,-0.155063008,-0.160716868,-0.437855535,5.2510689105013,0.13850638536403,0.0516490778916823,0.0569855010049691,0.260091284541783,0.557717296637175,-0.258577964,-0.151710596,-0.304574692,-0.31333366,5.07745407787251
0.201931809940237,0.126758693385733,0.0715737520627292,0.25680303194712,0.722894438904542,-0.481485688,-0.335875349,-0.276721104,0.0601445234585219,6.00248161358443,0.17186200162532,0.0740020528034055,0.0622894202680876,0.278945403181918,0.43209125813803,-0.255529732,-0.245736326,-0.309782361,-0.254404711,4.38180812933094
0.176766457990219,0.063470174135252,0.0973624926772722,0.302696589412785,0.55689560860927,-0.167405996,-0.234138666,-0.202606153,-0.371287766,4.90071122880641,0.138003901167291,0.0537529550124417,0.053773226626374,0.211417406051234,0.576145620988159,-0.110385954,-0.168839864,-0.242297038,-0.32342445,4.90765381657399
0.171898562565631,0.0733918671521715,0.0738560425605927,0.251342502619799,0.688131962002637,-0.110969337,-0.201227632,-0.328786367,-0.422677136,5.10666246544082,0.145477011041217,0.0633825294888981,0.0697604190006144,0.236658537371897,0.653383454350614,-0.339771409,-0.305617527,-0.23077209,-0.233589356,5.82880397840928
0.154312197191885,0.0617583306379603,0.0816273978976552,0.262089444784971,0.797772168825159,-0.552402732,-0.369958549,-0.333223468,-0.290937917,6.77342799944133,0.138431652206598,0.0548825158925658,0.0632327911575361,0.212453497111537,0.559256509113824,-0.201079238,-0.216550473,-0.181490406,-0.427316332,5.20740802986977
0.120144002542142,0.0728082069396158,0.0583346303143662,0.204009744479881,0.615570166038312,-0.189822402,-0.318789747,-0.156216229,-0.389950977,5.87456599265164,0.151814637901482,0.0680723437572006,0.0612909945943097,0.269764263972945,0.589929430591838,-0.242905175,-0.132802194,-0.194203507,-0.46960201,5.46535888032573
0.1239582667041,0.0777367686649556,0.0799063340021125,0.209525071667302,0.706725686909813,-0.248992551,-0.322061874,-0.163687074,-0.326731062,5.97996007480817,0.145175977260174,0.0598968533181078,0.0619173952879552,0.250354853946677,0.496353890386867,-0.35167823,-0.218510562,-0.217007486,-0.018247383,4.75200229673894
0.174350055662885,0.0825023874647747,0.0785726461107791,0.283595783168414,0.666598822305619,-0.280370992,-0.305852344,-0.147829263,-0.522660172,5.78846774349848,0.141950449339375,0.0603078778431718,0.0679470462152733,0.233938569378546,0.442221727966586,0.0120736176816354,-0.182865243,-0.187940341,-0.463320063,4.31768394943153
0.173649273563721,0.0643440670538985,0.080899028625955,0.270516945448588,0.60828645371703,-0.329390944,-0.25875757,-0.347672297,-0.078227689,5.05272213430105,0.111974811015071,0.0530553695231612,0.0576157449368836,0.215984967756459,0.706067605633229,-0.127178742,-0.156690299,-0.186824375,-0.637494552,5.96898116234711
0.175020132785527,0.0792741511989059,0.112620489398923,0.288390998446654,0.585538370335804,0.0426968782161841,-0.166972738,-0.207763882,-0.807357451,4.82921438247739,0.136070753919383,0.0635545929628724,0.0621619476437554,0.234312959490376,0.544150775115864,-0.204862931,-0.233062565,-0.171488278,-0.322049615,4.97398345175297
0.164110509510313,0.0686628264509003,0.0863208465782451,0.253011300945253,0.554488346856551,0.0825231387446028,-0.177660426,-0.146336391,-0.639645665,4.55295046355904,0.155696036050302,0.0913727067504348,0.0615010922619448,0.257092865112462,0.541365995844926,-0.19850398,-0.304415092,-0.115534632,-0.224535891,4.71984221705748
0.173373977141444,0.0764587190392511,0.0834549193204034,0.319448890515714,0.529610720397787,-0.278569497,-0.226950637,-0.278262618,-0.33652688,4.87823475115223,0.133223816612544,0.0584730744282472,0.0629349850165229,0.199120921987281,0.544713092675218,-0.110369285,-0.254720063,-0.230407495,-0.429702767,4.11383345730987
0.129663872267171,0.076141853958232,0.0669162388755117,0.212433696571674,0.605530637966574,-0.328336259,-0.30336186,-0.221091731,0.0300672848676985,5.25588851495887,0.160202081784684,0.0792401995162661,0.0596582811220395,0.250461468315759,0.580630759267336,-0.389305108,-0.182546596,-0.219006756,-0.102580859,5.20842867447127
0.170318186919402,0.0800674483794547,0.0785525600953176,0.301297169534262,0.624599742830536,-0.230431242,-0.311213722,-0.302848261,-0.380842842,4.59859944370848,0.136374024175166,0.0701563097444416,0.063550996623326,0.221977218179435,0.51103066407862,-0.205438132,-0.354572434,-0.135105217,-0.174862965,4.28519798746056
0.173238628556525,0.0821188423652579,0.0789657688177312,0.286956319909747,0.653157101562338,-0.461575657,-0.302264149,-0.282765191,-0.20972912,5.90653985135667,0.133974166837239,0.0651803180509888,0.0606812088815479,0.28147614977353,0.50796016022904,-0.230058204,-0.219716402,-0.225345656,-0.601791899,4.57423744271825
0.126562488418852,0.0632944380756165,0.0680156090744016,0.227422461447201,0.49207619349142,-0.164348272,-0.203498959,-0.204728555,-0.253999584,4.95942921864284,0.115300181568036,0.0650039473421207,0.0483232824802718,0.202527979125265,0.770386320142141,-0.13518937,-0.167908499,-0.221138926,-0.553862087,6.67753330421528
0.167728784088312,0.0734252706026483,0.0743810918925734,0.270204687137982,0.610183744065619,-0.108691136,-0.177722756,-0.220530501,-0.11676502,4.24941782567335,0.117601834688867,0.0670198040687627,0.0481992738203124,0.254439177288415,0.640002983277871,0.0966950217325309,-0.030731849,-0.123872472,-0.989209796,5.00515158132843
0.140777432765691,0.0689360472719425,0.081290027069912,0.228052104412831,0.665751071651047,-0.207424952,-0.178529532,-0.297951911,-0.362570865,5.23678671619522,0.114842035184849,0.0504087874493079,0.0456428162976021,0.254179879864361,0.548623561285572,-0.16444553,-0.183804304,-0.189077718,-0.620498189,5.12973493966154
0.136956822115712,0.0739222420939803,0.0600151024188718,0.280944105109574,0.564438155171867,-0.109775541,-0.177777671,-0.266928897,-0.478726007,5.04426768561984,0.17054018335465,0.0532204734784021,0.0921636570719953,0.231190023166373,0.570089886334357,-0.411695135,-0.222186012,-0.300992233,-0.023056478,4.65739104908905
0.148230605619844,0.0782476818823093,0.0660227847920001,0.230607091781673,0.66742501522845,-0.162826806,-0.33746781,-0.138193575,-0.173700717,5.02002269059267,0.122308892972826,0.0518874510422318,0.0629488575580969,0.222272308909162,0.560719883300897,0.066295982544273,-0.135701016,-0.11013667,-0.756027624,5.19858204984866
0.159257883260234,0.0732485767140599,0.0538126201439439,0.25560239737179,0.7789068191561,-0.3622724,-0.265531384,-0.27133656,-0.352512886,6.07323123272908,0.139710973488576,0.0569518409169771,0.0545188489025411,0.214528895116712,0.603219122831829,-0.312193707,-0.242955439,-0.208473158,-0.12153962,5.31387496544941
0.164473963200043,0.077007852083527,0.0697095230808067,0.304023708591982,0.451741913437838,-0.059130734,-0.165573741,-0.274182637,-0.646382161,3.98045242526007,0.116890655262455,0.0516183004537534,0.0600547430115724,0.227347061322483,0.635157091635127,-0.085840213,-0.164199536,-0.170041014,-0.510307641,5.67264820301995
0.148376977042397,0.0779169631942962,0.0709569188399558,0.272466403601111,0.467349975900857,0.0960886069450293,-0.15685591,-0.212712568,-0.509880457,3.77218587150297,0.127696078177494,0.0566483403513306,0.0640204404434902,0.218448032423275,0.534980966000315,0.00287530411373425,-0.199261604,-0.140801704,-0.600227896,4.76787823709983
0.137625038451397,0.0600165178384854,0.0770409721393011,0.214375320651809,0.604553178813577,0.0522627048265021,-0.102678465,-0.27824978,-0.637695427,4.77304547695735,0.155880974205169,0.0545687609785263,0.0519952228380085,0.267459974286011,0.67608076027078,-0.296851233,-0.197731024,-0.248336072,-0.215674613,5.13644687199129
0.14298992683258,0.0838530232788488,0.0507646263274473,0.238793064655705,0.759209649754138,-0.50157818,-0.285393618,-0.370394221,0.243425415791303,6.08994518736428,0.127414527100622,0.0664267305524715,0.0579442053530813,0.250557718035338,0.524998505046824,0.0249199981476005,-0.174696033,-0.068138521,-0.710694493,4.814619063
0.147472965499712,0.0738650225352753,0.0609021982922085,0.27595109683344,0.696995816783645,-0.159357653,-0.216657278,-0.211885558,-0.139023409,4.82330831955844,0.138230581673508,0.0574793270103147,0.058339982280959,0.231112184365231,0.742425853982106,-0.646310193,-0.332596642,-0.36314503,-0.02907584,6.48829749029743
0.176141416535353,0.0857473845189149,0.0874460538090253,0.300197958881501,0.722857907009551,-0.437665614,-0.168595964,-0.408175925,-0.129189901,6.24215013269961,0.14346799814397,0.0796696609878248,0.0556734076729991,0.211133372674096,0.571315800375811,-0.34102724,-0.234552979,-0.316035544,0.0497620558655671,4.86629095195832
0.166536112826288,0.0668629471927053,0.0924748885879073,0.255675689918327,0.569255795391111,-0.284829413,-0.340776186,-0.167509743,-0.04387338,4.94074917956815,0.135275946185758,0.0652839628662461,0.0587696962934258,0.242338338655343,0.686188775582572,-0.178181599,-0.235590063,-0.114903206,-0.379422582,4.82792557216361
0.150638002207655,0.108108529315414,0.101341829597295,0.255804958628616,0.577153990366433,-0.2621823,-0.259915266,-0.272233266,-0.320210244,4.27061640301231,0.142733970411574,0.0469205079042912,0.0556421903346058,0.23001378058235,0.699354936957173,-0.289486287,-0.158278776,-0.300915428,-0.258514538,5.98633978907014
0.175668116423669,0.0858737239688043,0.0753219391239589,0.261447739858451,0.682049215384317,-0.321470856,-0.351116507,-0.224373015,0.0119055163250986,5.43224327420584,0.131230600047631,0.0523064686266541,0.0595789226281179,0.23212255014791,0.652561387494703,-0.022854317,-0.179682092,-0.174309768,-0.451192073,5.09748586109246
0.148670256076552,0.0937195939220446,0.0799187725582138,0.307025276683179,0.700498448263148,-0.118204794,-0.22299361,-0.190091298,-0.763874614,5.75949587214471,0.148965489435157,0.064015172819427,0.0772228494669787,0.283728517399238,0.519013126267491,-0.378433883,-0.320266973,-0.199521066,-0.276001354,4.30726905191272
0.127060002830142,0.0864506960029854,0.0646229185455272,0.229693360012212,0.635217961783562,0.119001495925468,-0.101688553,-0.148387624,-0.995189903,5.04041039167419,0.111553245886607,0.0726334379514134,0.0589506715569001,0.209055958563919,0.64031445874573,-0.028842777,-0.14615602,-0.156971194,-0.584688349,5.52697350311272
0.148056068733343,0.0827575667164558,0.0834676888330387,0.277373884165591,0.475840775516246,0.0999490540696959,-0.146424015,-0.111072735,-0.632612897,4.26700720638922,0.150247233321539,0.0795101009001925,0.063362073974392,0.250457234320152,0.45516079547202,-0.318097387,-0.164190399,-0.333863178,-0.120203836,4.40922086008136
0.163367398301195,0.0774765330701282,0.0858653433627083,0.254888440179106,0.614592334544972,-0.644940437,-0.302178126,-0.455466606,0.246619161732431,6.03935581596318,0.160576555790972,0.0681401001075922,0.0630571395175191,0.242131508082021,0.440947579225855,-0.123018072,-0.170016219,-0.259120348,-0.150077848,3.96919286523026
0.255948361609629,0.128775554274125,0.103336501805999,0.319078271053962,0.721079850604263,-0.714705935,-0.510251451,-0.255532007,-0.036272225,5.90998921243094,0.145207430754183,0.0622734960910451,0.0614378419936543,0.2483006088873,0.485343934521805,-0.28847816,-0.222375852,-0.2358497,-0.232165676,4.43350099860312
0.164111726134562,0.0694095367638669,0.0790161741556428,0.225133604497635,0.656951453072119,-0.424280114,-0.298287814,-0.366176042,0.106512684668275,5.75637719889631,0.126759047343965,0.0523155198284439,0.055213460876016,0.221541704802636,0.517384981224294,-0.287487173,-0.294686163,-0.283987653,-0.130018897,4.69828250253425
