MCCL1,,,,,MCCL2,,,,,Naïve,,,,
beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi
-0.237994926,-0.229234582,-0.225168396,-0.286997793,4.945961462,-0.208368345,-0.223613217,-0.167536935,-0.382623902,5.773474018,-0.2532318,-0.247908292,-0.21674473,-0.285841334,4.928365794
-0.271010926,-0.278922443,-0.238365847,-0.228911139,4.695964789,-0.283291428,-0.27563187,-0.25516966,-0.256078604,5.093716899,-0.213218268,-0.234285478,-0.235294231,-0.339813139,4.869462463
-0.097558614,-0.207521643,-0.209229972,-0.484450851,5.500924386,-0.117037111,-0.243174943,-0.187959713,-0.397500346,5.586491748,-0.225031838,-0.235239492,-0.245393887,-0.316992041,4.39124765
-0.232299745,-0.297352515,-0.215357385,-0.309266449,5.763635022,-0.303934433,-0.312645679,-0.219904492,-0.143235915,4.870758583,-0.239241918,-0.257832004,-0.268772437,-0.174218456,6.391177529
-0.182737453,-0.205806798,-0.263214096,-0.301503175,5.454142136,-0.328052139,-0.345949013,-0.256334621,-0.058730912,5.368806498,-0.223979747,-0.237278801,-0.226360268,-0.308607888,4.736252107
-0.31056474,-0.235849873,-0.337369455,-0.110817441,5.715253965,-0.29609217,-0.198730754,-0.226965323,-0.331379101,4.605883244,-0.225612289,-0.219256948,-0.238823826,-0.413038719,4.375082536
-0.281011695,-0.228294882,-0.230013097,-0.21100384,4.826930491,-0.287407605,-0.2607597,-0.335892974,-0.120271083,6.303429599,-0.22865313,-0.247540231,-0.236098957,-0.301150716,4.648763486
-0.247444795,-0.271246974,-0.235775005,-0.233956348,5.209502462,-0.296230733,-0.288616238,-0.309743299,-0.058045742,6.803554556,-0.308104965,-0.26895351,-0.231403887,-0.188801367,5.289936117
-0.152710695,-0.223210114,-0.265464166,-0.295563184,5.843089515,-0.245317118,-0.270654035,-0.267163899,-0.186745124,6.408658516,-0.256690805,-0.234649449,-0.245510943,-0.275894122,5.213674226
-0.18617791,-0.229619405,-0.268614893,-0.274917101,5.203327416,-0.279879388,-0.251769909,-0.250246872,-0.211500614,4.391501113,-0.252848488,-0.241846512,-0.276484576,-0.285686967,4.973440029
-0.303947015,-0.240100606,-0.267698892,-0.151297652,5.10413101,-0.118753089,-0.221286778,-0.216705704,-0.402604304,4.636525781,-0.207082271,-0.234547266,-0.219334581,-0.274259777,5.329676716
-0.292520822,-0.279302913,-0.266264652,-0.210320689,5.118381158,-0.367080195,-0.276108981,-0.317013557,-0.063017534,4.54609831,-0.27753269,-0.245006706,-0.258925728,-0.205587951,5.670838185
-0.276395313,-0.258677116,-0.251144027,-0.199896579,4.551040289,-0.247974197,-0.227493034,-0.317691932,-0.156441324,6.456400672,-0.217978853,-0.25861048,-0.20926378,-0.305008501,7.06329902
-0.176613912,-0.190297375,-0.290581274,-0.294697164,5.624280726,-0.268869907,-0.297811116,-0.24164805,-0.215939156,6.196138896,-0.231070833,-0.224384446,-0.262265179,-0.213586714,5.033208188
-0.298929819,-0.278185977,-0.281962782,-0.09055569,5.329452951,-0.244446753,-0.287026091,-0.290963881,-0.069678655,6.065430277,-0.363077669,-0.243736453,-0.280223555,-0.089258135,3.655785364
-0.146130548,-0.249556046,-0.221314501,-0.370742392,4.750285422,-0.346471742,-0.219615138,-0.283197269,-0.174271596,4.349935769,-0.240266646,-0.234671036,-0.255939452,-0.280674965,4.702445355
-0.177805686,-0.245343145,-0.214084635,-0.302899442,5.661026797,-0.179490184,-0.265653336,-0.198838917,-0.294358274,4.232866318,-0.278883102,-0.247598369,-0.267758197,-0.173358422,5.441177165
-0.230707562,-0.237636156,-0.269193048,-0.349210795,4.835493551,-0.281925989,-0.289853854,-0.344140555,-0.03726426,5.443696631,-0.23460494,-0.192782679,-0.239619749,-0.350543427,4.070509633
-0.28333655,-0.289027921,-0.257950065,-0.152216577,5.684159298,-0.237053558,-0.257724079,-0.237391798,-0.27827546,4.998367995,-0.223817192,-0.244774636,-0.216118593,-0.321279358,5.262636126
-0.268673304,-0.258930578,-0.218272744,-0.270501341,3.753742652,-0.290891622,-0.263538615,-0.248614193,-0.291502464,5.012869271,-0.208072142,-0.248377937,-0.245066107,-0.281405825,5.171514327
-0.136769239,-0.214837431,-0.206493534,-0.446038655,5.611833949,-0.334807099,-0.308068157,-0.246721877,-0.056228524,6.085606799,-0.358293888,-0.281617081,-0.251481582,-0.099392102,5.202262698
-0.196579701,-0.200245694,-0.26668357,-0.345862723,5.269439527,-0.262005287,-0.273914233,-0.309708294,-0.143636927,5.604729335,-0.184732497,-0.247631511,-0.217716904,-0.348892866,4.52974306
-0.107087412,-0.232689299,-0.199139709,-0.471600902,6.402592996,-0.218688569,-0.255093534,-0.220623985,-0.271925111,5.480009348,-0.106692043,-0.2076791,-0.20337503,-0.37819602,6.289848963
-0.328332294,-0.249931451,-0.282801365,-0.108079586,5.2646411,-0.223915737,-0.23831648,-0.228984274,-0.240190417,5.751739659,-0.225928792,-0.239793788,-0.226593279,-0.323333662,5.197785639
-0.237696536,-0.265556835,-0.233193094,-0.264859186,5.445466533,-0.238043128,-0.238398591,-0.260035923,-0.218163437,4.867683852,-0.327298536,-0.322691198,-0.259235329,-0.137861274,4.653021926
-0.300080011,-0.268772856,-0.267892764,-0.252394466,4.369844633,-0.148127695,-0.201515774,-0.207013063,-0.516140556,5.259254235,-0.226617496,-0.27840489,-0.234254355,-0.292816005,5.238376673
-0.196210371,-0.267587663,-0.23873885,-0.199768239,6.682746167,-0.218780076,-0.229110159,-0.190413705,-0.439574804,3.684007253,-0.231429176,-0.247491503,-0.263732367,-0.163566536,5.37326889
-0.344009321,-0.23617411,-0.286561711,-0.137097433,3.954654574,-0.247152041,-0.268020615,-0.221506681,-0.2108419,5.834740493,-0.200238603,-0.21558929,-0.215847422,-0.397646911,4.77443137
-0.282794063,-0.207038401,-0.254247299,-0.275605608,4.64338991,-0.340925081,-0.249392056,-0.367151892,-0.058975601,5.988976852,-0.252425196,-0.177744201,-0.223943414,-0.341389032,3.739659885
-0.194664793,-0.252869631,-0.238159341,-0.272167017,6.240275645,-0.22919113,-0.264178392,-0.258965738,-0.248090732,5.68212822,-0.242338059,-0.252110042,-0.228903026,-0.205653043,6.006440712
-0.219196459,-0.264688551,-0.189478078,-0.385995049,3.739735036,-0.233659632,-0.230276842,-0.263912608,-0.303638907,4.816981103,-0.276511478,-0.223294254,-0.247517022,-0.293834312,4.645632538
-0.254191103,-0.253880278,-0.263001183,-0.229005959,5.524993849,-0.17645031,-0.247835091,-0.193337109,-0.363999071,4.729034104,-0.186529422,-0.202170987,-0.240512738,-0.320265476,4.951510728
-0.26545938,-0.25724619,-0.283280046,-0.211689505,5.746841657,-0.111328398,-0.228718223,-0.207228054,-0.43950413,5.797456428,-0.277233877,-0.262467919,-0.275022282,-0.172192314,4.499077215
-0.305783076,-0.26515114,-0.278525995,-0.097034798,5.367342678,-0.189913074,-0.172649188,-0.259466993,-0.322388424,4.81402308,-0.295057231,-0.228763938,-0.221485127,-0.224188352,4.46225214
-0.205084185,-0.243868466,-0.237555271,-0.231569037,6.588260836,-0.309302851,-0.267162651,-0.314172819,-0.129447579,5.150696267,-0.252199938,-0.263128539,-0.217244724,-0.279557441,5.006739063
-0.315307684,-0.251798122,-0.235067473,-0.172463664,5.175199701,-0.260779668,-0.27181389,-0.257951482,-0.125490927,7.232060492,-0.216215446,-0.265652038,-0.188297869,-0.373527975,4.820248053
-0.27377807,-0.17620055,-0.26401344,-0.351193221,4.411438174,-0.268367854,-0.242689957,-0.24276444,-0.199093709,5.209656578,-0.311057789,-0.240289082,-0.264303089,-0.173485563,4.352143914
-0.2924737,-0.30509062,-0.281550466,-0.092398258,5.56067115,-0.199159357,-0.244670806,-0.200678227,-0.270402514,5.680804143,-0.321208875,-0.275467323,-0.159860881,-0.205005346,4.263027723
-0.3386288,-0.254159206,-0.306245493,-0.112520221,4.196045757,-0.276393137,-0.250767366,-0.212287518,-0.327397881,4.481075558,-0.198837835,-0.245950493,-0.254109053,-0.303998184,4.58358836
-0.30079525,-0.221644408,-0.299448564,-0.198335635,4.856364048,-0.157736647,-0.267624493,-0.192548828,-0.436932084,5.165274645,-0.216339738,-0.229833172,-0.213444424,-0.425575133,4.297234846
-0.296965953,-0.308604021,-0.253014778,-0.063516712,4.33962866,-0.193726386,-0.22243632,-0.226398202,-0.301184591,4.924655266,-0.228503894,-0.215672844,-0.225888887,-0.340469199,4.720559146
-0.34729297,-0.276218632,-0.259369921,-0.183831971,4.676042061,-0.25648724,-0.221469494,-0.269107412,-0.316540804,4.886700693,-0.361119304,-0.263098412,-0.302915298,-0.172329464,3.443526388
-0.222941383,-0.242298158,-0.207698187,-0.396080024,5.104299418,-0.275967873,-0.215392486,-0.271395601,-0.206997325,4.673155355,-0.350849252,-0.258024127,-0.274485408,-0.112490826,4.613162341
-0.278618982,-0.295625985,-0.211947307,-0.18284556,4.684302552,-0.129680716,-0.243116767,-0.213654862,-0.443518365,5.00654096,-0.186460532,-0.225837918,-0.211534996,-0.416673236,4.446915848
-0.263631654,-0.233328715,-0.249585814,-0.205082334,5.046756133,-0.39458576,-0.222689086,-0.371223892,0.036992068,5.972758571,-0.274913639,-0.249470402,-0.302604866,-0.146182672,5.5116018
-0.283353802,-0.26977701,-0.265479574,-0.218054573,4.822517887,-0.258303566,-0.239866659,-0.28899112,-0.172621862,5.245237675,-0.313603044,-0.243806882,-0.295278277,-0.071161838,5.590727011
-0.311609877,-0.255021496,-0.244948329,-0.211106427,4.637582881,-0.275178936,-0.254428657,-0.257395108,-0.190689158,4.822874629,-0.142118474,-0.23600897,-0.235962015,-0.331958361,5.461363342
-0.168421457,-0.243809402,-0.235630474,-0.364968908,5.175550862,-0.292746588,-0.220208021,-0.269790482,-0.220070573,4.636418711,-0.211009022,-0.269192288,-0.204710185,-0.384226928,4.420167596
-0.289997643,-0.209289517,-0.303408541,-0.144359846,5.075627924,-0.206251427,-0.259337347,-0.283499082,-0.229415621,5.885285534,-0.165310322,-0.230550246,-0.23616022,-0.32048266,5.165966934
-0.239559663,-0.244766862,-0.268732003,-0.218134564,5.771648757,-0.237052148,-0.240119289,-0.254776719,-0.335944241,4.769871181,-0.343945116,-0.245802832,-0.269606122,-0.141960301,4.202683586
-0.241464066,-0.218649913,-0.219611431,-0.411801012,5.820180066,-0.306011322,-0.267570235,-0.289876946,-0.019052001,5.92302646,-0.211807294,-0.208807155,-0.215888919,-0.32339434,5.750205933
-0.317353531,-0.294209021,-0.274576106,-0.126838286,5.000370068,-0.491311449,-0.352078151,-0.349346586,0.183157559,4.920911893,-0.290136088,-0.308156156,-0.266925565,-0.057142561,4.800977417
-0.210095687,-0.2650493,-0.260585907,-0.212666155,5.912589282,-0.244918545,-0.218958381,-0.255811709,-0.290966343,4.719720834,-0.163157793,-0.166967438,-0.239451092,-0.423590772,5.391884919
-0.287372036,-0.273549914,-0.25337499,-0.175388321,4.871628463,-0.207317051,-0.310887403,-0.2362141,-0.139862907,6.444197683,-0.176913792,-0.214102021,-0.227893373,-0.400891264,5.162410263
-0.333601061,-0.256649038,-0.326987382,-0.046843567,5.484987882,-0.208263624,-0.271688935,-0.215032596,-0.337644215,5.466929422,-0.175717782,-0.197061086,-0.224056782,-0.433511052,5.115689187
-0.295265184,-0.292584055,-0.255757459,-0.202891367,5.10070148,-0.243955823,-0.298803689,-0.23452595,-0.219625272,4.86063645,-0.197584007,-0.228217112,-0.247727635,-0.265428159,4.927756785
-0.322561042,-0.246579029,-0.290548015,-0.079879028,5.775918003,-0.29109239,-0.233835413,-0.293428581,-0.146128606,5.053463055,-0.297345985,-0.20545443,-0.237905949,-0.26337582,4.059225351
-0.302554036,-0.22389415,-0.255942189,-0.257435805,4.374456353,-0.338267439,-0.277691775,-0.296363921,-0.133686121,5.222042509,-0.202037208,-0.196276199,-0.232495654,-0.356132965,4.43637023
-0.219229905,-0.257367786,-0.254138737,-0.27138113,4.734258042,-0.30999861,-0.250596047,-0.291771579,-0.122543425,6.198487107,-0.165705328,-0.206384842,-0.186131887,-0.468010322,4.410284845
-0.261108247,-0.258915614,-0.252917194,-0.204995146,5.756796965,-0.181201575,-0.256864353,-0.256834603,-0.296599667,5.556530997,-0.298958421,-0.246124425,-0.232142729,-0.241333799,5.668929601
-0.249131634,-0.241627498,-0.289258115,-0.209589436,5.274662575,-0.364684995,-0.319382598,-0.238439321,-0.015954792,5.404064495,-0.235185028,-0.241263753,-0.254853096,-0.252353282,4.852561042
-0.364864088,-0.245199065,-0.289670536,-0.061014828,5.486689501,-0.127494214,-0.1721099,-0.221148759,-0.404014647,5.083036308,-0.198664138,-0.255128733,-0.251130059,-0.405525612,4.958927457
-0.299195618,-0.211703925,-0.289222302,-0.208213065,5.566399278,-0.204903163,-0.234263167,-0.265614767,-0.260097435,5.50626239,-0.222873403,-0.281780055,-0.188521495,-0.36429232,4.358156252
-0.225424832,-0.171299911,-0.246567129,-0.35539604,4.487226411,-0.184344321,-0.279366103,-0.213701989,-0.281607011,5.451050244,-0.177335827,-0.223566397,-0.256894151,-0.358808102,4.040701956
-0.22123933,-0.274390296,-0.231182434,-0.295201503,5.013598779,-0.226274384,-0.249195891,-0.261938968,-0.266466485,6.142424405,-0.19410267,-0.22159556,-0.221160851,-0.352267387,4.952427628
-0.247516563,-0.247999413,-0.252545354,-0.198959526,5.142293623,-0.244995636,-0.254197433,-0.252496881,-0.181002423,6.846210069,-0.269283689,-0.252456168,-0.291789762,-0.201777716,4.333064098
-0.23992499,-0.204501849,-0.312282651,-0.221509696,4.863962807,-0.249206363,-0.279524482,-0.271602634,-0.269995527,5.364425295,-0.24709231,-0.249487868,-0.257879285,-0.190527573,5.583747709
-0.34786703,-0.313221711,-0.24751266,-0.121179518,4.550105663,-0.123213219,-0.204700759,-0.189470626,-0.514134564,5.185268263,-0.26782676,-0.296855602,-0.233440003,-0.171093354,4.800894361
-0.144209452,-0.219636832,-0.215059718,-0.431298507,6.007383672,-0.311038246,-0.305794181,-0.278951882,-0.049852176,4.542153499,-0.378504607,-0.215939936,-0.281811338,-0.139252608,4.24250276
-0.217239288,-0.239470996,-0.251105767,-0.319750332,5.71243304,-0.269289918,-0.234294508,-0.230003012,-0.175485035,4.815070388,-0.338563949,-0.26488649,-0.254949293,-0.20443232,4.655255276
-0.191425412,-0.223517465,-0.217329496,-0.325909083,5.509822861,-0.30453106,-0.269895602,-0.226218348,-0.234268549,5.632062418,-0.215551557,-0.258546516,-0.193875422,-0.30820982,5.767873941
-0.261617077,-0.252343721,-0.289731748,-0.172193727,4.861918886,-0.168502521,-0.25277261,-0.198322018,-0.340787592,5.330631124,-0.148696097,-0.202707366,-0.235355138,-0.432509539,5.031911075
-0.270952148,-0.236894023,-0.269491428,-0.129710198,6.70288601,-0.234448933,-0.25059373,-0.234334278,-0.334429561,4.682311979,-0.084769277,-0.218373182,-0.175726761,-0.576224388,5.24197036
-0.238656116,-0.215881066,-0.273442964,-0.223043218,4.96897982,-0.315639578,-0.186408832,-0.310214434,-0.192813528,5.553806311,-0.165505258,-0.247989572,-0.230563064,-0.390759657,5.00948209
-0.176659503,-0.299928692,-0.200425846,-0.333811833,5.108849827,-0.240524589,-0.245158039,-0.23576175,-0.304836291,4.723277112,-0.228576805,-0.245664545,-0.254469826,-0.223215026,5.234217805
-0.231925607,-0.262803567,-0.259225809,-0.313373828,5.075685014,-0.141929634,-0.249508704,-0.22550932,-0.286969983,6.424963907,-0.236806906,-0.248382912,-0.261523048,-0.223060391,5.378312018
-0.128027267,-0.283095607,-0.215889817,-0.408362201,6.522659091,-0.235569669,-0.204439469,-0.212061855,-0.356692034,4.58872709,-0.190042239,-0.196451851,-0.272925682,-0.38243737,4.88104539
-0.392525988,-0.244598591,-0.293597225,-0.083812435,4.440053173,-0.247470822,-0.282798133,-0.27976144,-0.117471297,5.818219239,-0.254358575,-0.221229329,-0.216455524,-0.292846873,4.611889011
-0.195168887,-0.211482501,-0.25997138,-0.251473621,6.012138406,-0.264264837,-0.350370511,-0.210770488,-0.083214529,7.28682766,-0.177552268,-0.225510061,-0.21778286,-0.352084866,5.176078135
-0.302539388,-0.270115908,-0.245275928,-0.185557344,5.36284824,-0.209086181,-0.199416109,-0.217744888,-0.47398919,4.833373665,-0.114588368,-0.208436241,-0.233961965,-0.508396735,4.160885698
-0.287988765,-0.256106002,-0.262642197,-0.226993296,4.562935883,-0.371571616,-0.297116448,-0.288487748,-0.026038067,4.996467567,-0.226923548,-0.213553456,-0.215205589,-0.286455298,4.265151103
-0.31417526,-0.293699792,-0.286489979,-0.194262081,5.412667138,-0.263436151,-0.24925607,-0.285541983,-0.289886283,4.488151187,-0.18512226,-0.214981224,-0.254485272,-0.328179177,5.674872981
-0.249930424,-0.28338283,-0.285612385,-0.184974676,4.834793164,-0.286377857,-0.32398031,-0.218289672,-0.09831669,5.378897118,-0.300150492,-0.230119541,-0.258510634,-0.3054532,3.472322345
-0.198366724,-0.192478622,-0.244066906,-0.337280866,4.375170489,-0.158102042,-0.24081166,-0.177554109,-0.481175773,4.67730089,-0.245675384,-0.249509716,-0.264372299,-0.173063027,5.249965905
-0.233390947,-0.212667504,-0.297533186,-0.29081846,5.684939464,-0.366221863,-0.287766592,-0.243927538,-0.123495396,4.728741877,-0.307729447,-0.250413629,-0.23565372,-0.234615238,5.833222742
-0.366261731,-0.274540832,-0.275570904,-0.154899652,4.61697739,-0.237243207,-0.164373268,-0.309437645,-0.259224926,4.613577258,-0.359431177,-0.238155717,-0.277961131,-0.125581204,4.385120392
-0.228280151,-0.215448815,-0.274372792,-0.249496626,5.164768574,-0.254497322,-0.290211605,-0.246800702,-0.138378119,6.167699356,-0.226926629,-0.223892001,-0.234727665,-0.322412537,4.88935263
-0.34608525,-0.32206048,-0.236034606,-0.157327834,5.098248269,-0.196995514,-0.250451043,-0.253764688,-0.222535331,5.567058568,-0.184923667,-0.239418209,-0.233026025,-0.261188254,5.932462079
-0.227573607,-0.208756512,-0.272906272,-0.292718396,5.395379855,-0.149697573,-0.269149039,-0.207352434,-0.341087044,4.766573607,-0.238724308,-0.225263411,-0.225870174,-0.308333426,5.75555683
-0.234234381,-0.271073807,-0.226835696,-0.253326716,5.134828014,-0.213744945,-0.248102902,-0.23305101,-0.3747062,4.430457882,-0.241034059,-0.239767181,-0.246170067,-0.253421695,4.481442074
-0.180806386,-0.234089077,-0.205030238,-0.299599069,6.099132623,-0.109663662,-0.167838928,-0.260934094,-0.477723393,4.331167788,-0.241724993,-0.202170262,-0.274581461,-0.293931251,4.821322113
-0.307320427,-0.271555908,-0.256303897,-0.152134427,4.188184114,-0.130631432,-0.213327417,-0.271482214,-0.330475593,5.7106423,-0.326690679,-0.262575921,-0.206030027,-0.162714357,4.952155124
-0.289986841,-0.276473692,-0.290118576,-0.200187908,4.887234277,-0.300704526,-0.268062349,-0.287252782,-0.059501803,6.122560753,-0.233689686,-0.285719062,-0.19643111,-0.254971295,5.453926368
-0.290042243,-0.312966451,-0.256460056,-0.03637779,4.664654795,-0.224486742,-0.210030723,-0.278215565,-0.172084348,5.76183098,-0.190663813,-0.248179899,-0.254615169,-0.274974731,5.514787814
-0.16154941,-0.20949734,-0.263472594,-0.402044591,5.521755483,-0.328634169,-0.314568483,-0.25827677,-0.156796997,5.452305727,-0.189619511,-0.2168217,-0.270087948,-0.36896373,5.308484161
-0.336009057,-0.306136495,-0.253723503,-0.166798531,4.290916095,-0.344195041,-0.253460316,-0.266725984,-0.198614266,4.011693839,-0.290334154,-0.242392616,-0.26705146,-0.207733199,4.912399036
-0.320493707,-0.237835357,-0.276803616,-0.225346904,4.912906135,-0.341962136,-0.266405217,-0.27217191,-0.187819925,5.59832584,-0.287730111,-0.229592428,-0.258302966,-0.288517659,4.068120292
-0.232848996,-0.216706138,-0.258519903,-0.377201061,4.94872017,-0.206118329,-0.194357189,-0.29042463,-0.293465461,5.681600659,-0.222826354,-0.271348711,-0.226949322,-0.244168799,4.731561089
-0.13008377,-0.232852832,-0.228299408,-0.329792942,5.581242959,-0.275548937,-0.251318425,-0.232406483,-0.245350725,5.145871287,-0.260196148,-0.222413204,-0.249900507,-0.239544017,4.312832008
-0.366767204,-0.355384589,-0.195115585,-0.091483904,5.35579949,-0.264142051,-0.218573431,-0.305904749,-0.286623656,4.811835419,-0.215415337,-0.258138281,-0.249670774,-0.258998709,5.803879547
-0.292154359,-0.283853409,-0.269935059,-0.136485198,6.038812356,-0.406588417,-0.251500464,-0.301378795,-0.038844074,4.762607023,-0.26401275,-0.257419492,-0.243656779,-0.240031052,4.047146395
-0.316287274,-0.284976113,-0.268800983,-0.05342766,4.907874408,-0.346623793,-0.289945722,-0.282013512,-0.071916575,6.25777572,-0.153553063,-0.252536018,-0.184552174,-0.513489001,4.236339865
-0.244053465,-0.27864801,-0.230056123,-0.276763198,4.91952028,-0.231804396,-0.257085232,-0.259225739,-0.286248719,5.600246532,-0.224501687,-0.281106292,-0.205247988,-0.332347715,4.246818601
-0.229904663,-0.207046463,-0.286037607,-0.290859441,5.146444715,-0.337570967,-0.283580161,-0.319896646,-0.0046958,5.271521346,-0.266240645,-0.260285333,-0.268967923,-0.16760414,5.17268515
-0.209303585,-0.208985012,-0.240726965,-0.303388302,5.167627829,-0.260376839,-0.232858229,-0.266290088,-0.242278117,4.843452134,-0.279985224,-0.247477119,-0.278675696,-0.22107442,5.873048108
-0.350684157,-0.277201167,-0.291469998,-0.052617945,6.636367344,-0.219245178,-0.22269455,-0.266676786,-0.253732609,5.173869343,-0.316791294,-0.259409575,-0.248615358,-0.213674228,5.917141781
-0.264822778,-0.183708491,-0.262154385,-0.244454053,5.323282645,-0.116684293,-0.247268319,-0.224809817,-0.394573936,5.267044723,-0.157150354,-0.215868342,-0.217925829,-0.374678424,4.895186155
-0.2938753,-0.247570189,-0.270049052,-0.168524512,5.494761824,-0.360227411,-0.271977551,-0.27413834,0.015231769,5.564995582,-0.189401978,-0.198847111,-0.239698481,-0.374769541,5.05258945
-0.321695153,-0.249732177,-0.250890521,-0.201721063,4.241543175,-0.325722704,-0.281789702,-0.213167941,-0.208297396,4.912485484,-0.264528268,-0.225242817,-0.241496578,-0.243608842,5.067626891
-0.173365678,-0.220763458,-0.272740846,-0.325598338,5.694719905,-0.185976585,-0.201395716,-0.208820006,-0.433594091,5.155407541,-0.187285757,-0.2417702,-0.218235831,-0.346178584,4.979159183
-0.282351555,-0.233283069,-0.263201357,-0.201604946,4.030431148,-0.224628028,-0.269090437,-0.227177853,-0.26636402,6.066634224,-0.285722345,-0.25742216,-0.208275075,-0.286843063,4.037391032
-0.203034391,-0.240703119,-0.245270816,-0.243631055,4.542938682,-0.263607678,-0.249322036,-0.261086598,-0.179930549,4.748966389,-0.174762235,-0.251669902,-0.248186923,-0.317606305,4.734553174
-0.331852121,-0.267139817,-0.272039628,-0.079452517,5.627665753,-0.328798901,-0.192406895,-0.320767635,-0.202805289,4.514404291,-0.18621735,-0.243925764,-0.236914301,-0.287958209,5.756115259
-0.160329471,-0.238103942,-0.231721881,-0.37686991,5.245971804,-0.221404403,-0.220090045,-0.253035165,-0.424570613,4.349414897,-0.334509645,-0.249008756,-0.270775717,-0.228986163,5.136098701
-0.345756271,-0.283110498,-0.222330165,-0.168788083,4.436324588,-0.193746672,-0.218963006,-0.283754184,-0.395878187,4.858530568,-0.24080483,-0.192132968,-0.269413772,-0.302682189,4.332881487
-0.338230168,-0.248876449,-0.231138348,-0.149377488,4.710919975,-0.293523548,-0.309290424,-0.232394779,-0.145991226,5.493223139,-0.293211056,-0.227118075,-0.226132422,-0.270863918,4.015883027
-0.142600784,-0.210314143,-0.267690477,-0.322130365,5.639299786,-0.18815187,-0.268275462,-0.219097493,-0.290726733,5.463802732,-0.251009132,-0.2253467,-0.268789194,-0.189267581,4.673264553
-0.20780182,-0.255006466,-0.260193331,-0.354495037,5.363122317,-0.271391462,-0.230683812,-0.250894816,-0.276299799,4.761012307,-0.16340086,-0.206128955,-0.210199713,-0.383551885,5.755121845
-0.243380052,-0.254417561,-0.268328863,-0.228214965,5.05883883,-0.310422528,-0.266588452,-0.270535075,-0.123178002,6.031634749,-0.252172206,-0.211726646,-0.209636988,-0.331606493,4.674836872
-0.277178867,-0.252067633,-0.24381592,-0.263326094,4.918759466,-0.248835756,-0.27693186,-0.275348469,-0.261609122,4.455186218,-0.274361004,-0.293312477,-0.212333156,-0.250994516,4.805999187
-0.172251218,-0.219612655,-0.289445388,-0.312081433,5.746514738,-0.203793129,-0.245398242,-0.244993378,-0.330437962,4.609980444,-0.273153226,-0.241008985,-0.266529287,-0.215882426,5.919996224
-0.298405666,-0.255560246,-0.239614928,-0.215819599,4.557055372,-0.171183143,-0.196167027,-0.198607495,-0.500695604,4.581630596,-0.24830408,-0.223239152,-0.192391608,-0.396735965,3.339036751
-0.305302204,-0.238293422,-0.299678811,-0.083016116,6.123835677,-0.257249206,-0.253593999,-0.235617211,-0.261777103,5.174993324,-0.158802855,-0.190065205,-0.229355353,-0.36284366,6.153963611
-0.296795107,-0.269584228,-0.210895654,-0.334548751,3.972025875,-0.310972494,-0.256141618,-0.273751201,-0.20927484,5.158987271,-0.237240044,-0.254788493,-0.232061743,-0.239989566,4.607356256
-0.278148417,-0.225372496,-0.275266069,-0.212334828,4.820732123,-0.275062197,-0.267182957,-0.309332826,-0.080390044,4.744556016,-0.196207134,-0.229726202,-0.27402436,-0.312658096,5.328566874
-0.228646992,-0.215303792,-0.250311482,-0.243982916,5.374106459,-0.190406299,-0.210702067,-0.225238049,-0.35717517,4.753378271,-0.224104558,-0.23698807,-0.234280469,-0.279486362,5.244036143
-0.223102059,-0.226492187,-0.258728744,-0.261179391,5.720949048,-0.325351889,-0.241033509,-0.283505267,-0.166335066,4.330646328,-0.277938883,-0.316439387,-0.233375913,-0.239532393,4.81443765
-0.280061875,-0.274625472,-0.229598972,-0.199873818,6.545385457,-0.30134004,-0.256315774,-0.276520548,-0.061469616,5.384997874,-0.20722908,-0.268603515,-0.196129203,-0.311709763,4.101783082
-0.244130409,-0.270164154,-0.222506474,-0.329678714,5.361486227,-0.191012119,-0.309339976,-0.202023722,-0.322408103,5.500913763,-0.248718425,-0.24842849,-0.264486066,-0.278367709,4.730580262
-0.253882822,-0.229800268,-0.236934453,-0.242454467,5.359230987,-0.373443955,-0.280653951,-0.247754328,-0.105494963,4.764528695,-0.226745571,-0.27015799,-0.187254628,-0.333505808,5.29059875
-0.22945537,-0.25772584,-0.252095676,-0.19574003,5.749809634,-0.208204686,-0.211334161,-0.250882231,-0.308737702,4.250188824,-0.203497877,-0.286739052,-0.232381256,-0.277204635,4.406207968
-0.327129947,-0.337833236,-0.253173892,-0.079874476,6.293160984,-0.146608139,-0.221386567,-0.150458671,-0.483881361,4.558366585,-0.213514907,-0.237724805,-0.260289943,-0.325751932,5.088714698
-0.297181823,-0.27438337,-0.249530049,-0.141772225,5.315947987,-0.244402945,-0.240150238,-0.248564323,-0.25633884,5.566985069,-0.246024607,-0.248418958,-0.248560836,-0.234908817,4.510172327
-0.212124175,-0.27060564,-0.237806846,-0.287650771,5.867595755,-0.239887319,-0.22499309,-0.250565256,-0.246294685,5.229755218,-0.200358608,-0.213338486,-0.210631941,-0.470881302,3.85329815
-0.089003633,-0.236163409,-0.180698877,-0.44422679,5.960799974,-0.289502122,-0.212585013,-0.313219894,-0.226910389,5.215498233,-0.249516205,-0.204954851,-0.273588985,-0.203472428,5.045435719
-0.270453482,-0.289473277,-0.260931368,-0.166447731,5.590543865,-0.167439024,-0.239094422,-0.201677783,-0.386610168,4.900896514,-0.274476045,-0.209473261,-0.272100474,-0.232117458,4.75289011
